"","X","Nest","maxclutch","year","site","win_hi","spr_hi","wxt","sxt","wxw","sxw"
"874",874,"HMW069",6,2002,"kig",51,18,19,0,14,2
"875",875,"HMW075",6,2002,"kig",51,18,19,0,14,2
"876",876,"HMW076",6,2002,"kig",51,18,19,0,14,2
"877",877,"HMW087",6,2002,"kig",51,18,19,0,14,2
"878",878,"HMW098",3,2002,"kig",51,18,19,0,14,2
"879",879,"HMW100",6,2002,"kig",51,18,19,0,14,2
"880",880,"HMW106",6,2002,"kig",51,18,19,0,14,2
"881",881,"HMW107",6,2002,"kig",51,18,19,0,14,2
"882",882,"HMW115",4,2002,"kig",51,18,19,0,14,2
"883",883,"HMW116",4,2002,"kig",51,18,19,0,14,2
"884",884,"HMW119",4,2002,"kig",51,18,19,0,14,2
"885",885,"HMW120",5,2002,"kig",51,18,19,0,14,2
"886",886,"HMW123",6,2002,"kig",51,18,19,0,14,2
"887",887,"HMW125",5,2002,"kig",51,18,19,0,14,2
"888",888,"HMW136",7,2002,"kig",51,18,19,0,14,2
"889",889,"HMW150",5,2002,"kig",51,18,19,0,14,2
"890",890,"HMW151",4,2002,"kig",51,18,19,0,14,2
"891",891,"HMW156",5,2002,"kig",51,18,19,0,14,2
"892",892,"HMW157",6,2002,"kig",51,18,19,0,14,2
"893",893,"HMW163",5,2002,"kig",51,18,19,0,14,2
"894",894,"HMW166",6,2002,"kig",51,18,19,0,14,2
"895",895,"HMW168",6,2002,"kig",51,18,19,0,14,2
"896",896,"HMW175",5,2002,"kig",51,18,19,0,14,2
"897",897,"HMW178",5,2002,"kig",51,18,19,0,14,2
"898",898,"HMW183",5,2002,"kig",51,18,19,0,14,2
"899",899,"HMW187",5,2002,"kig",51,18,19,0,14,2
"900",900,"HMW192",5,2002,"kig",51,18,19,0,14,2
"901",901,"HMW195",3,2002,"kig",51,18,19,0,14,2
"902",902,"HMW208",5,2002,"kig",51,18,19,0,14,2
"903",903,"HMW211",3,2002,"kig",51,18,19,0,14,2
"904",904,"JLO004",6,2002,"kig",51,18,19,0,14,2
"905",905,"JLO010",7,2002,"kig",51,18,19,0,14,2
"906",906,"JLO012",5,2002,"kig",51,18,19,0,14,2
"907",907,"JLO014",4,2002,"kig",51,18,19,0,14,2
"908",908,"JLO015",5,2002,"kig",51,18,19,0,14,2
"909",909,"JLO016",5,2002,"kig",51,18,19,0,14,2
"910",910,"JLO017",6,2002,"kig",51,18,19,0,14,2
"911",911,"JLO018",4,2002,"kig",51,18,19,0,14,2
"912",912,"JLO020",6,2002,"kig",51,18,19,0,14,2
"913",913,"JLO021",6,2002,"kig",51,18,19,0,14,2
"914",914,"JLO023",5,2002,"kig",51,18,19,0,14,2
"915",915,"JLO024",4,2002,"kig",51,18,19,0,14,2
"916",916,"JLO025",5,2002,"kig",51,18,19,0,14,2
"917",917,"JLO032",5,2002,"kig",51,18,19,0,14,2
"918",918,"JLO034",6,2002,"kig",51,18,19,0,14,2
"919",919,"JLO038",6,2002,"kig",51,18,19,0,14,2
"920",920,"JLO040",6,2002,"kig",51,18,19,0,14,2
"921",921,"JLO043",4,2002,"kig",51,18,19,0,14,2
"922",922,"JLO044",5,2002,"kig",51,18,19,0,14,2
"923",923,"JLO046",6,2002,"kig",51,18,19,0,14,2
"924",924,"JLO047",6,2002,"kig",51,18,19,0,14,2
"925",925,"JLO048",5,2002,"kig",51,18,19,0,14,2
"926",926,"JLO050",6,2002,"kig",51,18,19,0,14,2
"927",927,"JLO053",5,2002,"kig",51,18,19,0,14,2
"928",928,"JLO055",4,2002,"kig",51,18,19,0,14,2
"929",929,"JLO066",4,2002,"kig",51,18,19,0,14,2
"930",930,"MLW002",6,2002,"kig",51,18,19,0,14,2
"931",931,"MLW003",5,2002,"kig",51,18,19,0,14,2
"932",932,"MLW004",6,2002,"kig",51,18,19,0,14,2
"933",933,"MLW005",6,2002,"kig",51,18,19,0,14,2
"934",934,"MLW011",5,2002,"kig",51,18,19,0,14,2
"935",935,"MLW012",6,2002,"kig",51,18,19,0,14,2
"936",936,"MLW014",6,2002,"kig",51,18,19,0,14,2
"937",937,"MLW016",3,2002,"kig",51,18,19,0,14,2
"938",938,"MLW023",6,2002,"kig",51,18,19,0,14,2
"939",939,"RMO003",5,2002,"kig",51,18,19,0,14,2
"940",940,"TEH002",3,2002,"kig",51,18,19,0,14,2
"941",941,"TLM121",5,2002,"kig",51,18,19,0,14,2
"942",942,"HCW003",5,2003,"kig",35,9,0,0,3,3
"943",943,"HCW007",6,2003,"kig",35,9,0,0,3,3
"944",944,"HCW014",4,2003,"kig",35,9,0,0,3,3
"945",945,"HCW016",6,2003,"kig",35,9,0,0,3,3
"946",946,"HCW017",6,2003,"kig",35,9,0,0,3,3
"947",947,"HCW021",6,2003,"kig",35,9,0,0,3,3
"948",948,"HCW022",6,2003,"kig",35,9,0,0,3,3
"949",949,"HCW028",6,2003,"kig",35,9,0,0,3,3
"950",950,"HCW029",6,2003,"kig",35,9,0,0,3,3
"951",951,"HCW032",5,2003,"kig",35,9,0,0,3,3
"952",952,"HCW038",3,2003,"kig",35,9,0,0,3,3
"953",953,"HCW040",3,2003,"kig",35,9,0,0,3,3
"954",954,"HCW043",4,2003,"kig",35,9,0,0,3,3
"955",955,"HCW044",5,2003,"kig",35,9,0,0,3,3
"956",956,"HCW045",3,2003,"kig",35,9,0,0,3,3
"957",957,"HCW047",1,2003,"kig",35,9,0,0,3,3
"958",958,"HMW006",5,2003,"kig",35,9,0,0,3,3
"959",959,"HMW020",6,2003,"kig",35,9,0,0,3,3
"960",960,"HMW041",6,2003,"kig",35,9,0,0,3,3
"961",961,"HMW042",5,2003,"kig",35,9,0,0,3,3
"962",962,"HMW049",3,2003,"kig",35,9,0,0,3,3
"963",963,"HMW050",5,2003,"kig",35,9,0,0,3,3
"964",964,"HMW051",5,2003,"kig",35,9,0,0,3,3
"965",965,"HMW052",5,2003,"kig",35,9,0,0,3,3
"966",966,"HMW063",5,2003,"kig",35,9,0,0,3,3
"967",967,"HMW080",5,2003,"kig",35,9,0,0,3,3
"968",968,"HMW090",5,2003,"kig",35,9,0,0,3,3
"969",969,"HMW093",4,2003,"kig",35,9,0,0,3,3
"970",970,"HMW094",6,2003,"kig",35,9,0,0,3,3
"971",971,"HMW096",5,2003,"kig",35,9,0,0,3,3
"972",972,"HMW098",5,2003,"kig",35,9,0,0,3,3
"973",973,"HMW101",5,2003,"kig",35,9,0,0,3,3
"974",974,"HMW102",5,2003,"kig",35,9,0,0,3,3
"975",975,"HMW113",6,2003,"kig",35,9,0,0,3,3
"976",976,"HMW120",4,2003,"kig",35,9,0,0,3,3
"977",977,"HMW121",2,2003,"kig",35,9,0,0,3,3
"978",978,"HMW129",6,2003,"kig",35,9,0,0,3,3
"979",979,"HMW136",5,2003,"kig",35,9,0,0,3,3
"980",980,"HMW144",2,2003,"kig",35,9,0,0,3,3
"981",981,"HMW145",5,2003,"kig",35,9,0,0,3,3
"982",982,"HMW148",3,2003,"kig",35,9,0,0,3,3
"983",983,"HMW158",3,2003,"kig",35,9,0,0,3,3
"984",984,"HMW159",3,2003,"kig",35,9,0,0,3,3
"985",985,"HMW160",6,2003,"kig",35,9,0,0,3,3
"986",986,"HMW161",5,2003,"kig",35,9,0,0,3,3
"987",987,"HMW166",3,2003,"kig",35,9,0,0,3,3
"988",988,"HMW168",5,2003,"kig",35,9,0,0,3,3
"989",989,"HMW172",5,2003,"kig",35,9,0,0,3,3
"990",990,"HMW174",6,2003,"kig",35,9,0,0,3,3
"991",991,"HMW178",5,2003,"kig",35,9,0,0,3,3
"992",992,"HMW179",2,2003,"kig",35,9,0,0,3,3
"993",993,"HMW180",4,2003,"kig",35,9,0,0,3,3
"994",994,"HMW189",4,2003,"kig",35,9,0,0,3,3
"995",995,"JLO001",4,2003,"kig",35,9,0,0,3,3
"996",996,"JLO004",6,2003,"kig",35,9,0,0,3,3
"997",997,"JLO005",5,2003,"kig",35,9,0,0,3,3
"998",998,"JLO007",4,2003,"kig",35,9,0,0,3,3
"999",999,"JLO008",3,2003,"kig",35,9,0,0,3,3
"1000",1000,"JLO009",5,2003,"kig",35,9,0,0,3,3
"1001",1001,"JLO016",4,2003,"kig",35,9,0,0,3,3
"1002",1002,"JLO017",5,2003,"kig",35,9,0,0,3,3
"1003",1003,"JLO020",6,2003,"kig",35,9,0,0,3,3
"1004",1004,"JLO024",5,2003,"kig",35,9,0,0,3,3
"1005",1005,"JLO025",6,2003,"kig",35,9,0,0,3,3
"1006",1006,"JLO027",4,2003,"kig",35,9,0,0,3,3
"1007",1007,"JLO028",5,2003,"kig",35,9,0,0,3,3
"1008",1008,"JLO029",5,2003,"kig",35,9,0,0,3,3
"1009",1009,"JLO036",6,2003,"kig",35,9,0,0,3,3
"1010",1010,"JLO037",4,2003,"kig",35,9,0,0,3,3
"1011",1011,"JLO038",6,2003,"kig",35,9,0,0,3,3
"1012",1012,"JLO045",5,2003,"kig",35,9,0,0,3,3
"1013",1013,"JLO046",4,2003,"kig",35,9,0,0,3,3
"1014",1014,"MLW003",5,2003,"kig",35,9,0,0,3,3
"1015",1015,"MLW004",2,2003,"kig",35,9,0,0,3,3
"1016",1016,"MLW005",5,2003,"kig",35,9,0,0,3,3
"1017",1017,"MLW006",5,2003,"kig",35,9,0,0,3,3
"1018",1018,"MLW009",3,2003,"kig",35,9,0,0,3,3
"1019",1019,"MLW010",3,2003,"kig",35,9,0,0,3,3
"1020",1020,"MLW013",4,2003,"kig",35,9,0,0,3,3
"1021",1021,"MLW019",5,2003,"kig",35,9,0,0,3,3
"1022",1022,"MLW020",6,2003,"kig",35,9,0,0,3,3
"1023",1023,"MLW023",6,2003,"kig",35,9,0,0,3,3
"1024",1024,"MLW024",6,2003,"kig",35,9,0,0,3,3
"1025",1025,"MLW029",5,2003,"kig",35,9,0,0,3,3
"1026",1026,"MLW032",5,2003,"kig",35,9,0,0,3,3
"1027",1027,"MLW033",4,2003,"kig",35,9,0,0,3,3
"1028",1028,"MLW040",5,2003,"kig",35,9,0,0,3,3
"1029",1029,"MLW049",5,2003,"kig",35,9,0,0,3,3
"1030",1030,"MLW050",4,2003,"kig",35,9,0,0,3,3
"1031",1031,"PLF002",5,2003,"kig",35,9,0,0,3,3
"1032",1032,"TJO001",6,2003,"kig",35,9,0,0,3,3
"1033",1033,"TJO004",6,2003,"kig",35,9,0,0,3,3
"1034",1034,"TJO005",5,2003,"kig",35,9,0,0,3,3
"1035",1035,"TJO006",6,2003,"kig",35,9,0,0,3,3
"1036",1036,"TJO007",5,2003,"kig",35,9,0,0,3,3
"1037",1037,"TJO008",6,2003,"kig",35,9,0,0,3,3
"1038",1038,"TJO009",5,2003,"kig",35,9,0,0,3,3
"1039",1039,"TJO010",5,2003,"kig",35,9,0,0,3,3
"1040",1040,"TJO011",6,2003,"kig",35,9,0,0,3,3
"1041",1041,"TJO012",5,2003,"kig",35,9,0,0,3,3
"1042",1042,"TJO013",5,2003,"kig",35,9,0,0,3,3
"1043",1043,"TJO015",3,2003,"kig",35,9,0,0,3,3
"1044",1044,"TJO016",5,2003,"kig",35,9,0,0,3,3
"1045",1045,"TJO020",3,2003,"kig",35,9,0,0,3,3
"1046",1046,"TJO021",5,2003,"kig",35,9,0,0,3,3
"1047",1047,"TJO022",5,2003,"kig",35,9,0,0,3,3
"1048",1048,"TJO023",5,2003,"kig",35,9,0,0,3,3
"1049",1049,"TJO024",6,2003,"kig",35,9,0,0,3,3
"1050",1050,"TJO027",5,2003,"kig",35,9,0,0,3,3
"1051",1051,"TJO028",5,2003,"kig",35,9,0,0,3,3
"1052",1052,"TJO030",4,2003,"kig",35,9,0,0,3,3
"1053",1053,"TJO031",7,2003,"kig",35,9,0,0,3,3
"1054",1054,"TJO032",4,2003,"kig",35,9,0,0,3,3
"1055",1055,"TJO033",5,2003,"kig",35,9,0,0,3,3
"1056",1056,"TJO039",6,2003,"kig",35,9,0,0,3,3
"1057",1057,"TJO040",3,2003,"kig",35,9,0,0,3,3
"1058",1058,"TJO043",6,2003,"kig",35,9,0,0,3,3
"1059",1059,"TJO044",4,2003,"kig",35,9,0,0,3,3
"1060",1060,"TJO050",5,2003,"kig",35,9,0,0,3,3
"1061",1061,"TJO057",5,2003,"kig",35,9,0,0,3,3
"1062",1062,"TJO059",4,2003,"kig",35,9,0,0,3,3
"1063",1063,"BNS001",5,2004,"kig",42,3,0,4,7,2
"1064",1064,"BNS002",6,2004,"kig",42,3,0,4,7,2
"1065",1065,"BNS005",6,2004,"kig",42,3,0,4,7,2
"1066",1066,"BNS008",4,2004,"kig",42,3,0,4,7,2
"1067",1067,"BNS013",6,2004,"kig",42,3,0,4,7,2
"1068",1068,"BNS015",5,2004,"kig",42,3,0,4,7,2
"1069",1069,"BNS021",5,2004,"kig",42,3,0,4,7,2
"1070",1070,"BNS022",6,2004,"kig",42,3,0,4,7,2
"1071",1071,"BNS024",5,2004,"kig",42,3,0,4,7,2
"1072",1072,"BNS025",3,2004,"kig",42,3,0,4,7,2
"1073",1073,"BNS026",4,2004,"kig",42,3,0,4,7,2
"1074",1074,"BNS027",6,2004,"kig",42,3,0,4,7,2
"1075",1075,"BNS030",5,2004,"kig",42,3,0,4,7,2
"1076",1076,"BNS031",2,2004,"kig",42,3,0,4,7,2
"1077",1077,"BNS034",5,2004,"kig",42,3,0,4,7,2
"1078",1078,"BNS036",6,2004,"kig",42,3,0,4,7,2
"1079",1079,"BNS037",4,2004,"kig",42,3,0,4,7,2
"1080",1080,"BNS038",5,2004,"kig",42,3,0,4,7,2
"1081",1081,"BNS039",6,2004,"kig",42,3,0,4,7,2
"1082",1082,"BNS040",6,2004,"kig",42,3,0,4,7,2
"1083",1083,"BNS041",4,2004,"kig",42,3,0,4,7,2
"1084",1084,"BNS042",6,2004,"kig",42,3,0,4,7,2
"1085",1085,"BNS043",6,2004,"kig",42,3,0,4,7,2
"1086",1086,"BNS044",5,2004,"kig",42,3,0,4,7,2
"1087",1087,"BNS046",6,2004,"kig",42,3,0,4,7,2
"1088",1088,"BNS051",5,2004,"kig",42,3,0,4,7,2
"1089",1089,"BNS052",4,2004,"kig",42,3,0,4,7,2
"1090",1090,"BNS053",4,2004,"kig",42,3,0,4,7,2
"1091",1091,"BNS054",5,2004,"kig",42,3,0,4,7,2
"1092",1092,"HMW020",6,2004,"kig",42,3,0,4,7,2
"1093",1093,"HMW023",4,2004,"kig",42,3,0,4,7,2
"1094",1094,"HMW029",5,2004,"kig",42,3,0,4,7,2
"1095",1095,"HMW032",6,2004,"kig",42,3,0,4,7,2
"1096",1096,"HMW036",6,2004,"kig",42,3,0,4,7,2
"1097",1097,"HMW037",5,2004,"kig",42,3,0,4,7,2
"1098",1098,"HMW040",6,2004,"kig",42,3,0,4,7,2
"1099",1099,"HMW046",6,2004,"kig",42,3,0,4,7,2
"1100",1100,"HMW055",5,2004,"kig",42,3,0,4,7,2
"1101",1101,"HMW067",4,2004,"kig",42,3,0,4,7,2
"1102",1102,"HMW068",5,2004,"kig",42,3,0,4,7,2
"1103",1103,"HMW070",6,2004,"kig",42,3,0,4,7,2
"1104",1104,"HMW072",3,2004,"kig",42,3,0,4,7,2
"1105",1105,"HMW074",4,2004,"kig",42,3,0,4,7,2
"1106",1106,"HMW076",5,2004,"kig",42,3,0,4,7,2
"1107",1107,"HMW089",6,2004,"kig",42,3,0,4,7,2
"1108",1108,"HMW091",5,2004,"kig",42,3,0,4,7,2
"1109",1109,"HMW099",5,2004,"kig",42,3,0,4,7,2
"1110",1110,"HMW105",4,2004,"kig",42,3,0,4,7,2
"1111",1111,"HMW110",4,2004,"kig",42,3,0,4,7,2
"1112",1112,"HMW111",4,2004,"kig",42,3,0,4,7,2
"1113",1113,"HMW115",5,2004,"kig",42,3,0,4,7,2
"1114",1114,"HMW127",7,2004,"kig",42,3,0,4,7,2
"1115",1115,"HMW128",6,2004,"kig",42,3,0,4,7,2
"1116",1116,"HMW130",5,2004,"kig",42,3,0,4,7,2
"1117",1117,"LJV003",4,2004,"kig",42,3,0,4,7,2
"1118",1118,"LJV004",6,2004,"kig",42,3,0,4,7,2
"1119",1119,"LJV005",6,2004,"kig",42,3,0,4,7,2
"1120",1120,"LJV009",6,2004,"kig",42,3,0,4,7,2
"1121",1121,"LJV012",6,2004,"kig",42,3,0,4,7,2
"1122",1122,"LJV015",5,2004,"kig",42,3,0,4,7,2
"1123",1123,"LJV018",6,2004,"kig",42,3,0,4,7,2
"1124",1124,"LJV020",6,2004,"kig",42,3,0,4,7,2
"1125",1125,"LJV022",5,2004,"kig",42,3,0,4,7,2
"1126",1126,"LJV023",4,2004,"kig",42,3,0,4,7,2
"1127",1127,"LJV026",6,2004,"kig",42,3,0,4,7,2
"1128",1128,"LJV028",5,2004,"kig",42,3,0,4,7,2
"1129",1129,"LJV031",5,2004,"kig",42,3,0,4,7,2
"1130",1130,"LJV032",5,2004,"kig",42,3,0,4,7,2
"1131",1131,"LJV034",6,2004,"kig",42,3,0,4,7,2
"1132",1132,"LJV044",5,2004,"kig",42,3,0,4,7,2
"1133",1133,"LJV047",5,2004,"kig",42,3,0,4,7,2
"1134",1134,"LJV056",6,2004,"kig",42,3,0,4,7,2
"1135",1135,"LJV059",6,2004,"kig",42,3,0,4,7,2
"1136",1136,"LJV064",6,2004,"kig",42,3,0,4,7,2
"1137",1137,"LJV066",6,2004,"kig",42,3,0,4,7,2
"1138",1138,"LJV072",6,2004,"kig",42,3,0,4,7,2
"1139",1139,"LJV073",5,2004,"kig",42,3,0,4,7,2
"1140",1140,"LJV075",5,2004,"kig",42,3,0,4,7,2
"1141",1141,"LJV089",5,2004,"kig",42,3,0,4,7,2
"1142",1142,"LJV091",4,2004,"kig",42,3,0,4,7,2
"1143",1143,"LJV092",5,2004,"kig",42,3,0,4,7,2
"1144",1144,"LJV093",3,2004,"kig",42,3,0,4,7,2
"1145",1145,"LJV101",4,2004,"kig",42,3,0,4,7,2
"1146",1146,"MLW001",4,2004,"kig",42,3,0,4,7,2
"1147",1147,"MLW003",5,2004,"kig",42,3,0,4,7,2
"1148",1148,"MLW004",6,2004,"kig",42,3,0,4,7,2
"1149",1149,"MLW006",5,2004,"kig",42,3,0,4,7,2
"1150",1150,"MLW009",5,2004,"kig",42,3,0,4,7,2
"1151",1151,"MLW014",5,2004,"kig",42,3,0,4,7,2
"1152",1152,"MLW015",5,2004,"kig",42,3,0,4,7,2
"1153",1153,"MLW017",5,2004,"kig",42,3,0,4,7,2
"1154",1154,"MLW019",4,2004,"kig",42,3,0,4,7,2
"1155",1155,"MLW020",5,2004,"kig",42,3,0,4,7,2
"1156",1156,"MLW024",5,2004,"kig",42,3,0,4,7,2
"1157",1157,"MLW025",5,2004,"kig",42,3,0,4,7,2
"1158",1158,"MLW027",6,2004,"kig",42,3,0,4,7,2
"1159",1159,"MLW029",6,2004,"kig",42,3,0,4,7,2
"1160",1160,"MLW032",5,2004,"kig",42,3,0,4,7,2
"1161",1161,"MLW034",5,2004,"kig",42,3,0,4,7,2
"1162",1162,"MLW036",2,2004,"kig",42,3,0,4,7,2
"1163",1163,"MLW048",3,2004,"kig",42,3,0,4,7,2
"1164",1164,"MLW049",6,2004,"kig",42,3,0,4,7,2
"1165",1165,"MLW050",4,2004,"kig",42,3,0,4,7,2
"1166",1166,"MLW051",4,2004,"kig",42,3,0,4,7,2
"1167",1167,"MLW055",7,2004,"kig",42,3,0,4,7,2
"1168",1168,"MLW056",5,2004,"kig",42,3,0,4,7,2
"1169",1169,"MLW060",6,2004,"kig",42,3,0,4,7,2
"1170",1170,"MLW061",5,2004,"kig",42,3,0,4,7,2
"1171",1171,"MLW071",5,2004,"kig",42,3,0,4,7,2
"1172",1172,"MLW073",5,2004,"kig",42,3,0,4,7,2
"1173",1173,"MLW074",5,2004,"kig",42,3,0,4,7,2
"1174",1174,"MLW078",3,2004,"kig",42,3,0,4,7,2
"1175",1175,"MLW080",4,2004,"kig",42,3,0,4,7,2
"1176",1176,"MLW082",4,2004,"kig",42,3,0,4,7,2
"1177",1177,"MLW083",6,2004,"kig",42,3,0,4,7,2
"1178",1178,"MLW084",5,2004,"kig",42,3,0,4,7,2
"1179",1179,"TJO003",6,2004,"kig",42,3,0,4,7,2
"1180",1180,"TJO006",6,2004,"kig",42,3,0,4,7,2
"1181",1181,"TJO015",3,2004,"kig",42,3,0,4,7,2
"1182",1182,"TJO018",7,2004,"kig",42,3,0,4,7,2
"1183",1183,"TJO026",5,2004,"kig",42,3,0,4,7,2
"1184",1184,"TJO031",4,2004,"kig",42,3,0,4,7,2
"1185",1185,"TJO032",5,2004,"kig",42,3,0,4,7,2
"1186",1186,"TJO033",4,2004,"kig",42,3,0,4,7,2
"1187",1187,"TJO034",6,2004,"kig",42,3,0,4,7,2
"1188",1188,"TJO035",6,2004,"kig",42,3,0,4,7,2
"1189",1189,"TJO038",5,2004,"kig",42,3,0,4,7,2
"1190",1190,"TJO039",6,2004,"kig",42,3,0,4,7,2
"1191",1191,"TJO040",5,2004,"kig",42,3,0,4,7,2
"1192",1192,"TJO042",5,2004,"kig",42,3,0,4,7,2
"1193",1193,"TJO045",5,2004,"kig",42,3,0,4,7,2
"1194",1194,"TJO046",6,2004,"kig",42,3,0,4,7,2
"1195",1195,"TJO048",6,2004,"kig",42,3,0,4,7,2
"1196",1196,"TJO051",3,2004,"kig",42,3,0,4,7,2
"1197",1197,"TJO052",5,2004,"kig",42,3,0,4,7,2
"1198",1198,"TJO054",6,2004,"kig",42,3,0,4,7,2
"1199",1199,"TJO055",6,2004,"kig",42,3,0,4,7,2
"1200",1200,"TJO056",4,2004,"kig",42,3,0,4,7,2
"1201",1201,"TJO057",6,2004,"kig",42,3,0,4,7,2
"1202",1202,"TJO059",5,2004,"kig",42,3,0,4,7,2
"1203",1203,"TJO060",7,2004,"kig",42,3,0,4,7,2
"1204",1204,"TJO062",5,2004,"kig",42,3,0,4,7,2
"1205",1205,"TJO064",6,2004,"kig",42,3,0,4,7,2
"1206",1206,"TJO067",2,2004,"kig",42,3,0,4,7,2
"1207",1207,"TJO068",4,2004,"kig",42,3,0,4,7,2
"1208",1208,"TJO069",5,2004,"kig",42,3,0,4,7,2
"1209",1209,"TJO073",4,2004,"kig",42,3,0,4,7,2
"1210",1210,"TJO074",5,2004,"kig",42,3,0,4,7,2
"1211",1211,"BCL002",3,2005,"kig",25,13,0,1,5,3
"1212",1212,"BCL003",6,2005,"kig",25,13,0,1,5,3
"1213",1213,"BCL005",4,2005,"kig",25,13,0,1,5,3
"1214",1214,"BCL007",4,2005,"kig",25,13,0,1,5,3
"1215",1215,"BCL02",3,2005,"kig",25,13,0,1,5,3
"1216",1216,"BCL020",5,2005,"kig",25,13,0,1,5,3
"1217",1217,"BCL023",5,2005,"kig",25,13,0,1,5,3
"1218",1218,"BCL025",6,2005,"kig",25,13,0,1,5,3
"1219",1219,"BCL027",5,2005,"kig",25,13,0,1,5,3
"1220",1220,"BCL032",4,2005,"kig",25,13,0,1,5,3
"1221",1221,"BCL034",4,2005,"kig",25,13,0,1,5,3
"1222",1222,"BCL035",5,2005,"kig",25,13,0,1,5,3
"1223",1223,"BCL036",5,2005,"kig",25,13,0,1,5,3
"1224",1224,"BCL037",4,2005,"kig",25,13,0,1,5,3
"1225",1225,"BCL038",5,2005,"kig",25,13,0,1,5,3
"1226",1226,"BCL039",6,2005,"kig",25,13,0,1,5,3
"1227",1227,"BCL043",4,2005,"kig",25,13,0,1,5,3
"1228",1228,"BCL044",4,2005,"kig",25,13,0,1,5,3
"1229",1229,"BCL047",5,2005,"kig",25,13,0,1,5,3
"1230",1230,"BCL048",5,2005,"kig",25,13,0,1,5,3
"1231",1231,"BCL049",2,2005,"kig",25,13,0,1,5,3
"1232",1232,"BCL050",3,2005,"kig",25,13,0,1,5,3
"1233",1233,"BCL052",6,2005,"kig",25,13,0,1,5,3
"1234",1234,"BCL053",4,2005,"kig",25,13,0,1,5,3
"1235",1235,"BCL054",5,2005,"kig",25,13,0,1,5,3
"1236",1236,"BCL059",4,2005,"kig",25,13,0,1,5,3
"1237",1237,"BCL060",6,2005,"kig",25,13,0,1,5,3
"1238",1238,"BCL061",5,2005,"kig",25,13,0,1,5,3
"1239",1239,"BCL063",5,2005,"kig",25,13,0,1,5,3
"1240",1240,"BCL064",4,2005,"kig",25,13,0,1,5,3
"1241",1241,"BCL065",4,2005,"kig",25,13,0,1,5,3
"1242",1242,"BCL066",5,2005,"kig",25,13,0,1,5,3
"1243",1243,"BCL067",3,2005,"kig",25,13,0,1,5,3
"1244",1244,"BCL999",5,2005,"kig",25,13,0,1,5,3
"1245",1245,"MLW001",4,2005,"kig",25,13,0,1,5,3
"1246",1246,"MLW005",6,2005,"kig",25,13,0,1,5,3
"1247",1247,"MLW006",5,2005,"kig",25,13,0,1,5,3
"1248",1248,"MLW007",4,2005,"kig",25,13,0,1,5,3
"1249",1249,"MLW008",5,2005,"kig",25,13,0,1,5,3
"1250",1250,"MLW009",4,2005,"kig",25,13,0,1,5,3
"1251",1251,"MLW012",5,2005,"kig",25,13,0,1,5,3
"1252",1252,"MLW013",3,2005,"kig",25,13,0,1,5,3
"1253",1253,"MLW015",6,2005,"kig",25,13,0,1,5,3
"1254",1254,"MLW017",6,2005,"kig",25,13,0,1,5,3
"1255",1255,"MLW020",3,2005,"kig",25,13,0,1,5,3
"1256",1256,"MLW021",5,2005,"kig",25,13,0,1,5,3
"1257",1257,"MLW022",4,2005,"kig",25,13,0,1,5,3
"1258",1258,"MLW025",4,2005,"kig",25,13,0,1,5,3
"1259",1259,"MLW026",6,2005,"kig",25,13,0,1,5,3
"1260",1260,"MLW027",6,2005,"kig",25,13,0,1,5,3
"1261",1261,"MLW031",5,2005,"kig",25,13,0,1,5,3
"1262",1262,"MLW034",5,2005,"kig",25,13,0,1,5,3
"1263",1263,"MLW043",5,2005,"kig",25,13,0,1,5,3
"1264",1264,"MLW047",5,2005,"kig",25,13,0,1,5,3
"1265",1265,"MLW049",5,2005,"kig",25,13,0,1,5,3
"1266",1266,"MLW051",4,2005,"kig",25,13,0,1,5,3
"1267",1267,"MLW055",3,2005,"kig",25,13,0,1,5,3
"1268",1268,"MLW057",4,2005,"kig",25,13,0,1,5,3
"1269",1269,"MLW059",4,2005,"kig",25,13,0,1,5,3
"1270",1270,"PLF001",6,2005,"kig",25,13,0,1,5,3
"1271",1271,"PLF005",3,2005,"kig",25,13,0,1,5,3
"1272",1272,"PLF008",5,2005,"kig",25,13,0,1,5,3
"1273",1273,"PLF013",5,2005,"kig",25,13,0,1,5,3
"1274",1274,"PLF014",5,2005,"kig",25,13,0,1,5,3
"1275",1275,"SEA002",5,2005,"kig",25,13,0,1,5,3
"1276",1276,"SEA003",5,2005,"kig",25,13,0,1,5,3
"1277",1277,"SEA004",4,2005,"kig",25,13,0,1,5,3
"1278",1278,"SEA005",6,2005,"kig",25,13,0,1,5,3
"1279",1279,"SEA006",6,2005,"kig",25,13,0,1,5,3
"1280",1280,"SEA007",6,2005,"kig",25,13,0,1,5,3
"1281",1281,"SEA009",5,2005,"kig",25,13,0,1,5,3
"1282",1282,"SEA011",5,2005,"kig",25,13,0,1,5,3
"1283",1283,"SEA012",6,2005,"kig",25,13,0,1,5,3
"1284",1284,"SEA013",6,2005,"kig",25,13,0,1,5,3
"1285",1285,"SEA014",4,2005,"kig",25,13,0,1,5,3
"1286",1286,"SEA015",5,2005,"kig",25,13,0,1,5,3
"1287",1287,"SEA018",5,2005,"kig",25,13,0,1,5,3
"1288",1288,"SEA019",5,2005,"kig",25,13,0,1,5,3
"1289",1289,"SEA020",4,2005,"kig",25,13,0,1,5,3
"1290",1290,"SEA021",5,2005,"kig",25,13,0,1,5,3
