FirstFound,LastPresent,LastChecked,Fate,Freq,Init,NestAge,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,Nest
1,27,27,0,1,141,2,1994,Kig,52,50,9,0,ADS001
3,26,26,0,1,143,0,1994,Kig,52,50,9,0,ADS002
4,27,27,0,1,141,2,1994,Kig,52,50,9,0,ADS003
4,20,20,0,1,141,2,1994,Kig,52,50,9,0,ADS004
5,27,27,0,1,145,-2,1994,Kig,52,50,9,0,ADS008
8,24,24,0,1,145,-2,1994,Kig,52,50,9,0,ADS014
8,29,29,0,1,145,-2,1994,Kig,52,50,9,0,ADS017
8,30,30,0,1,148,-5,1994,Kig,52,50,9,0,ADS022
13,34,34,0,1,147,-4,1994,Kig,52,50,9,0,ADS030
14,36,36,0,1,151,-8,1994,Kig,52,50,9,0,ADS031
4,31,31,0,1,148,-5,1994,Kig,52,50,9,0,ADS032
15,31,31,0,1,139,4,1994,Kig,52,50,9,0,ADS036
15,31,31,0,1,146,-3,1994,Kig,52,50,9,0,ADS037
16,27,27,0,1,140,3,1994,Kig,52,50,9,0,KSB001
16,30,30,0,1,140,3,1994,Kig,52,50,9,0,KSB002
18,36,36,0,1,154,-11,1994,Kig,52,50,9,0,KSB005
18,29,29,0,1,147,-4,1994,Kig,52,50,9,0,KSB006
26,32,32,0,1,147,-4,1994,Kig,52,50,9,0,KSB011
27,39,39,0,1,151,-8,1994,Kig,52,50,9,0,KSB014
29,32,32,0,1,150,-7,1994,Kig,52,50,9,0,KSB017
24,47,47,0,1,155,-12,1994,Kig,52,50,9,0,TDB002
1,24,24,0,1,141,2,1994,Kig,52,50,9,0,TLM004
2,26,26,0,1,142,1,1994,Kig,52,50,9,0,TLM007
3,24,24,0,1,140,3,1994,Kig,52,50,9,0,TLM012
3,28,28,0,1,143,0,1994,Kig,52,50,9,0,TLM014
4,27,27,0,1,141,2,1994,Kig,52,50,9,0,TLM016
4,25,25,0,1,141,2,1994,Kig,52,50,9,0,TLM017
6,28,28,0,1,143,0,1994,Kig,52,50,9,0,TLM021
6,29,29,0,1,143,0,1994,Kig,52,50,9,0,TLM023
6,18,18,0,1,140,3,1994,Kig,52,50,9,0,TLM026
7,31,31,0,1,147,-4,1994,Kig,52,50,9,0,TLM029
8,30,30,0,1,145,-2,1994,Kig,52,50,9,0,TLM031
8,24,24,0,1,145,-2,1994,Kig,52,50,9,0,TLM033
8,28,28,0,1,145,-2,1994,Kig,52,50,9,0,TLM042
8,30,30,0,1,145,-2,1994,Kig,52,50,9,0,TLM043
9,20,20,0,1,133,10,1994,Kig,52,50,9,0,TLM045
9,27,27,0,1,143,0,1994,Kig,52,50,9,0,TLM047
10,23,23,0,1,144,-1,1994,Kig,52,50,9,0,TLM051
11,34,34,0,1,151,-8,1994,Kig,52,50,9,0,TLM052
11,25,25,0,1,142,1,1994,Kig,52,50,9,0,TLM053
12,33,33,0,1,152,-9,1994,Kig,52,50,9,0,TLM067
12,25,25,0,1,146,-3,1994,Kig,52,50,9,0,TLM070
13,29,29,0,1,147,-4,1994,Kig,52,50,9,0,TLM071
13,24,24,0,1,150,-7,1994,Kig,52,50,9,0,TLM073
13,29,29,0,1,144,-1,1994,Kig,52,50,9,0,TLM074
14,26,26,0,1,145,-2,1994,Kig,52,50,9,0,TLM075
14,29,29,0,1,148,-5,1994,Kig,52,50,9,0,TLM078
16,29,29,0,1,150,-7,1994,Kig,52,50,9,0,TLM079
17,29,29,0,1,148,-5,1994,Kig,52,50,9,0,TLM082
18,37,37,0,1,155,-12,1994,Kig,52,50,9,0,TLM083
18,24,24,0,1,142,1,1994,Kig,52,50,9,0,TLM087
19,33,33,0,1,148,-5,1994,Kig,52,50,9,0,TLM088
19,21,21,0,1,138,5,1994,Kig,52,50,9,0,TLM091
20,26,26,0,1,144,-1,1994,Kig,52,50,9,0,TLM094
25,33,33,0,1,149,-6,1994,Kig,52,50,9,0,TLM096
26,28,28,0,1,146,-3,1994,Kig,52,50,9,0,TLM097
5,25,27,1,1,142,1,1994,Kig,52,50,9,0,ADS010
13,13,23,1,1,153,-10,1994,Kig,52,50,9,0,ADS027
13,13,23,1,1,150,-7,1994,Kig,52,50,9,0,ADS028
13,23,33,1,1,150,-7,1994,Kig,52,50,9,0,ADS029
15,32,36,1,1,152,-9,1994,Kig,52,50,9,0,ADS035
16,31,36,1,1,147,-4,1994,Kig,52,50,9,0,ADS040
20,20,26,1,1,144,-1,1994,Kig,52,50,9,0,ADS044
24,31,33,1,1,158,-15,1994,Kig,52,50,9,0,ADS046
25,32,33,1,1,149,-6,1994,Kig,52,50,9,0,KSB009
21,31,37,1,1,155,-12,1994,Kig,52,50,9,0,TDB001
24,34,36,1,1,155,-12,1994,Kig,52,50,9,0,TDB003
1,1,11,1,1,141,2,1994,Kig,52,50,9,0,TLM003
2,2,12,1,1,142,1,1994,Kig,52,50,9,0,TLM006
6,26,29,1,1,146,-3,1994,Kig,52,50,9,0,TLM019
7,7,24,1,1,141,2,1994,Kig,52,50,9,0,TLM028
8,8,18,1,1,142,1,1994,Kig,52,50,9,0,TLM032
9,29,31,1,1,146,-3,1994,Kig,52,50,9,0,TLM046
12,12,22,1,1,152,-9,1994,Kig,52,50,9,0,TLM054
16,16,26,1,1,140,3,1994,Kig,52,50,9,0,TLM080
34,36,37,1,1,156,-13,1994,Kig,52,50,9,0,TLM099
19,32,32,0,1,150,-7,1994,Kig,52,50,9,0,KSB007
1,24,24,0,1,141,2,1994,Kig,52,50,9,0,TLM001
1,24,24,0,1,143,2,1995,Kig,81,37,8,0,MRB003
1,21,21,0,1,140,5,1995,Kig,81,37,8,0,MRB004
2,22,22,0,1,144,1,1995,Kig,81,37,8,0,MRB007
4,27,27,0,1,146,-1,1995,Kig,81,37,8,0,MRB010
4,26,26,0,1,143,2,1995,Kig,81,37,8,0,MRB011
4,25,25,0,1,146,-1,1995,Kig,81,37,8,0,MRB012
5,27,27,0,1,147,-2,1995,Kig,81,37,8,0,MRB014
5,23,23,0,1,141,4,1995,Kig,81,37,8,0,MRB016
6,28,28,0,1,148,-3,1995,Kig,81,37,8,0,MRB019
7,23,23,0,1,140,5,1995,Kig,81,37,8,0,MRB021
8,21,21,0,1,141,4,1995,Kig,81,37,8,0,MRB025
9,25,25,0,1,144,1,1995,Kig,81,37,8,0,MRB030
9,24,24,0,1,144,1,1995,Kig,81,37,8,0,MRB033
10,26,26,0,1,146,-1,1995,Kig,81,37,8,0,MRB034
10,24,24,0,1,143,2,1995,Kig,81,37,8,0,MRB036
10,23,23,0,1,146,-1,1995,Kig,81,37,8,0,MRB040
11,25,25,0,1,147,-2,1995,Kig,81,37,8,0,MRB041
11,25,25,0,1,144,1,1995,Kig,81,37,8,0,MRB042
14,28,28,0,1,149,-4,1995,Kig,81,37,8,0,MRB049
14,38,38,0,1,156,-11,1995,Kig,81,37,8,0,MRB050
15,29,29,0,1,148,-3,1995,Kig,81,37,8,0,MRB051
15,33,33,0,1,151,-6,1995,Kig,81,37,8,0,MRB052
15,36,36,0,1,157,-12,1995,Kig,81,37,8,0,MRB053
15,32,32,0,1,151,-6,1995,Kig,81,37,8,0,MRB054
15,33,33,0,1,154,-9,1995,Kig,81,37,8,0,MRB055
19,30,30,0,1,148,-3,1995,Kig,81,37,8,0,MRB061
20,34,34,0,1,153,-8,1995,Kig,81,37,8,0,MRB063
23,31,31,0,1,146,-1,1995,Kig,81,37,8,0,MRB065
24,28,28,0,1,147,-2,1995,Kig,81,37,8,0,MRB067
32,36,36,0,1,155,-10,1995,Kig,81,37,8,0,MRB071
1,24,24,0,1,143,2,1995,Kig,81,37,8,0,TLM007
3,24,24,0,1,142,3,1995,Kig,81,37,8,0,TLM018
5,27,27,0,1,144,1,1995,Kig,81,37,8,0,TLM026
5,21,21,0,1,141,4,1995,Kig,81,37,8,0,TLM029
6,26,26,0,1,145,0,1995,Kig,81,37,8,0,TLM030
6,19,19,0,1,142,3,1995,Kig,81,37,8,0,TLM031
8,23,23,0,1,144,1,1995,Kig,81,37,8,0,TLM039
8,27,27,0,1,146,-1,1995,Kig,81,37,8,0,TLM040
9,23,23,0,1,144,1,1995,Kig,81,37,8,0,TLM043
9,24,24,0,1,145,0,1995,Kig,81,37,8,0,TLM044
9,27,27,0,1,148,-3,1995,Kig,81,37,8,0,TLM045
9,26,26,0,1,145,0,1995,Kig,81,37,8,0,TLM046
9,26,26,0,1,145,0,1995,Kig,81,37,8,0,TLM048
9,26,26,0,1,147,-2,1995,Kig,81,37,8,0,TLM051
9,25,25,0,1,145,0,1995,Kig,81,37,8,0,TLM052
10,31,31,0,1,152,-7,1995,Kig,81,37,8,0,TLM056
10,26,26,0,1,144,1,1995,Kig,81,37,8,0,TLM057
10,21,21,0,1,139,6,1995,Kig,81,37,8,0,TLM058
10,30,30,0,1,152,-7,1995,Kig,81,37,8,0,TLM059
10,24,24,0,1,143,2,1995,Kig,81,37,8,0,TLM060
10,25,25,0,1,143,2,1995,Kig,81,37,8,0,TLM061
11,35,35,0,1,153,-8,1995,Kig,81,37,8,0,TLM062
11,25,25,0,1,144,1,1995,Kig,81,37,8,0,TLM064
11,30,30,0,1,152,-7,1995,Kig,81,37,8,0,TLM065
11,31,31,0,1,152,-7,1995,Kig,81,37,8,0,TLM067
11,28,28,0,1,144,1,1995,Kig,81,37,8,0,TLM069
12,28,28,0,1,148,-3,1995,Kig,81,37,8,0,TLM071
12,32,32,0,1,154,-9,1995,Kig,81,37,8,0,TLM072
13,33,33,0,1,155,-10,1995,Kig,81,37,8,0,TLM073
13,33,33,0,1,155,-10,1995,Kig,81,37,8,0,TLM075
13,29,29,0,1,146,-1,1995,Kig,81,37,8,0,TLM076
15,25,25,0,1,138,7,1995,Kig,81,37,8,0,TLM078
17,31,31,0,1,153,-8,1995,Kig,81,37,8,0,TLM081
17,28,28,0,1,150,-5,1995,Kig,81,37,8,0,TLM084
19,32,32,0,1,152,-7,1995,Kig,81,37,8,0,TLM089
19,36,36,0,1,155,-10,1995,Kig,81,37,8,0,TLM090
19,27,27,0,1,142,3,1995,Kig,81,37,8,0,TLM091
22,26,26,0,1,145,0,1995,Kig,81,37,8,0,TLM094
25,34,34,0,1,151,-6,1995,Kig,81,37,8,0,TLM096
26,34,34,0,1,152,-7,1995,Kig,81,37,8,0,TLM098
6,16,22,1,1,145,0,1995,Kig,81,37,8,0,MRB017
7,7,17,1,1,149,-4,1995,Kig,81,37,8,0,MRB022
9,19,25,1,1,145,0,1995,Kig,81,37,8,0,MRB027
9,19,25,1,1,135,10,1995,Kig,81,37,8,0,MRB031
9,9,19,1,1,148,-3,1995,Kig,81,37,8,0,MRB032
10,20,30,1,1,152,-7,1995,Kig,81,37,8,0,MRB037
10,10,20,1,1,145,0,1995,Kig,81,37,8,0,MRB039
15,31,33,1,1,151,-6,1995,Kig,81,37,8,0,MRB056
16,26,32,1,1,155,-10,1995,Kig,81,37,8,0,MRB060
19,25,28,1,1,145,0,1995,Kig,81,37,8,0,MRB062
20,30,32,1,1,153,-8,1995,Kig,81,37,8,0,MRB064
2,12,22,1,1,144,1,1995,Kig,81,37,8,0,TLM016
3,22,23,1,1,145,0,1995,Kig,81,37,8,0,TLM017
3,13,23,1,1,145,0,1995,Kig,81,37,8,0,TLM019
5,15,25,1,1,147,-2,1995,Kig,81,37,8,0,TLM028
6,6,16,1,1,145,0,1995,Kig,81,37,8,0,TLM032
8,8,18,1,1,146,-1,1995,Kig,81,37,8,0,TLM034
11,11,21,1,1,144,1,1995,Kig,81,37,8,0,TLM066
13,13,23,1,1,148,-3,1995,Kig,81,37,8,0,TLM074
16,16,26,1,1,158,-13,1995,Kig,81,37,8,0,TLM079
17,36,38,1,1,156,-11,1995,Kig,81,37,8,0,TLM080
17,17,27,1,1,156,-11,1995,Kig,81,37,8,0,TLM082
19,19,29,1,1,158,-13,1995,Kig,81,37,8,0,TLM092
25,25,31,1,1,151,-6,1995,Kig,81,37,8,0,TLM097
9,19,19,0,1,145,0,1995,Kig,81,37,8,0,MRB029
22,35,35,0,1,164,-19,1995,Kig,81,37,8,0,TLM093
27,42,42,0,1,163,-18,1995,Kig,81,37,8,0,TLM099
5,27,27,0,1,134,1,1996,Kig,56,53,6,2,EFS001
7,27,27,0,1,136,-1,1996,Kig,56,53,6,2,EFS004
8,29,29,0,1,139,-4,1996,Kig,56,53,6,2,EFS005
8,29,29,0,1,137,-2,1996,Kig,56,53,6,2,EFS007
10,34,34,0,1,139,-4,1996,Kig,56,53,6,2,EFS010
10,32,32,0,1,138,-3,1996,Kig,56,53,6,2,EFS011
12,33,33,0,1,140,-5,1996,Kig,56,53,6,2,EFS013
12,33,33,0,1,141,-6,1996,Kig,56,53,6,2,EFS015
13,33,33,0,1,142,-7,1996,Kig,56,53,6,2,EFS020
13,36,36,0,1,145,-10,1996,Kig,56,53,6,2,EFS023
13,36,36,0,1,144,-9,1996,Kig,56,53,6,2,EFS024
13,30,30,0,1,138,-3,1996,Kig,56,53,6,2,EFS025
13,33,33,0,1,142,-7,1996,Kig,56,53,6,2,EFS027
13,36,36,0,1,145,-10,1996,Kig,56,53,6,2,EFS028
13,33,33,0,1,145,-10,1996,Kig,56,53,6,2,EFS029
14,35,35,0,1,146,-11,1996,Kig,56,53,6,2,EFS032
14,35,35,0,1,146,-11,1996,Kig,56,53,6,2,EFS035
14,32,32,0,1,137,-2,1996,Kig,56,53,6,2,EFS036
16,32,32,0,1,137,-2,1996,Kig,56,53,6,2,EFS038
17,34,34,0,1,140,-5,1996,Kig,56,53,6,2,EFS040
17,37,37,0,1,142,-7,1996,Kig,56,53,6,2,EFS042
17,38,38,0,1,148,-13,1996,Kig,56,53,6,2,EFS046
17,33,33,0,1,143,-8,1996,Kig,56,53,6,2,EFS049
18,39,39,0,1,150,-15,1996,Kig,56,53,6,2,EFS051
18,34,34,0,1,141,-6,1996,Kig,56,53,6,2,EFS052
18,34,34,0,1,141,-6,1996,Kig,56,53,6,2,EFS053
18,28,28,0,1,139,-4,1996,Kig,56,53,6,2,EFS054
20,41,41,0,1,151,-16,1996,Kig,56,53,6,2,EFS058
20,35,35,0,1,146,-11,1996,Kig,56,53,6,2,EFS060
22,37,37,0,1,145,-10,1996,Kig,56,53,6,2,EFS062
23,36,36,0,1,146,-11,1996,Kig,56,53,6,2,EFS066
24,40,40,0,1,150,-15,1996,Kig,56,53,6,2,EFS068
25,28,28,0,1,138,-3,1996,Kig,56,53,6,2,EFS070
25,28,28,0,1,138,-3,1996,Kig,56,53,6,2,EFS071
27,39,39,0,1,143,-8,1996,Kig,56,53,6,2,EFS072
27,30,30,0,1,140,-5,1996,Kig,56,53,6,2,EFS073
27,32,32,0,1,140,-5,1996,Kig,56,53,6,2,EFS074
1,28,28,0,1,133,2,1996,Kig,56,53,6,2,TLM001
5,28,28,0,1,137,-2,1996,Kig,56,53,6,2,TLM002
7,28,28,0,1,139,-4,1996,Kig,56,53,6,2,TLM003
7,30,30,0,1,139,-4,1996,Kig,56,53,6,2,TLM004
7,28,28,0,1,139,-4,1996,Kig,56,53,6,2,TLM005
7,30,30,0,1,139,-4,1996,Kig,56,53,6,2,TLM006
7,27,27,0,1,136,-1,1996,Kig,56,53,6,2,TLM007
7,30,30,0,1,139,-4,1996,Kig,56,53,6,2,TLM008
7,32,32,0,1,139,-4,1996,Kig,56,53,6,2,TLM009
8,29,29,0,1,140,-5,1996,Kig,56,53,6,2,TLM011
8,30,30,0,1,140,-5,1996,Kig,56,53,6,2,TLM013
8,29,29,0,1,140,-5,1996,Kig,56,53,6,2,TLM014
9,35,35,0,1,141,-6,1996,Kig,56,53,6,2,TLM017
10,32,32,0,1,139,-4,1996,Kig,56,53,6,2,TLM020
11,34,34,0,1,143,-8,1996,Kig,56,53,6,2,TLM024
11,33,33,0,1,143,-8,1996,Kig,56,53,6,2,TLM025
11,33,33,0,1,142,-7,1996,Kig,56,53,6,2,TLM028
11,34,34,0,1,143,-8,1996,Kig,56,53,6,2,TLM030
13,35,35,0,1,145,-10,1996,Kig,56,53,6,2,TLM037
13,35,35,0,1,144,-9,1996,Kig,56,53,6,2,TLM040
14,38,38,0,1,145,-10,1996,Kig,56,53,6,2,TLM048
14,38,38,0,1,146,-11,1996,Kig,56,53,6,2,TLM049
16,34,34,0,1,145,-10,1996,Kig,56,53,6,2,TLM050
16,35,35,0,1,145,-10,1996,Kig,56,53,6,2,TLM051
16,35,35,0,1,144,-9,1996,Kig,56,53,6,2,TLM052
16,38,38,0,1,148,-13,1996,Kig,56,53,6,2,TLM053
16,32,32,0,1,145,-10,1996,Kig,56,53,6,2,TLM054
17,32,32,0,1,143,-8,1996,Kig,56,53,6,2,TLM056
17,32,32,0,1,143,-8,1996,Kig,56,53,6,2,TLM058
17,40,40,0,1,149,-14,1996,Kig,56,53,6,2,TLM060
17,37,37,0,1,146,-11,1996,Kig,56,53,6,2,TLM063
18,33,33,0,1,141,-6,1996,Kig,56,53,6,2,TLM067
18,31,31,0,1,144,-9,1996,Kig,56,53,6,2,TLM069
18,32,32,0,1,143,-8,1996,Kig,56,53,6,2,TLM070
19,35,35,0,1,145,-10,1996,Kig,56,53,6,2,TLM072
19,30,30,0,1,145,-10,1996,Kig,56,53,6,2,TLM073
19,39,39,0,1,148,-13,1996,Kig,56,53,6,2,TLM075
20,41,41,0,1,149,-14,1996,Kig,56,53,6,2,TLM080
20,35,35,0,1,143,-8,1996,Kig,56,53,6,2,TLM082
20,41,41,0,1,149,-14,1996,Kig,56,53,6,2,TLM083
20,41,41,0,1,152,-17,1996,Kig,56,53,6,2,TLM084
21,38,38,0,1,147,-12,1996,Kig,56,53,6,2,TLM085
21,34,34,0,1,144,-9,1996,Kig,56,53,6,2,TLM086
21,39,39,0,1,144,-9,1996,Kig,56,53,6,2,TLM087
21,41,41,0,1,147,-12,1996,Kig,56,53,6,2,TLM088
21,39,39,0,1,150,-15,1996,Kig,56,53,6,2,TLM089
23,41,41,0,1,155,-20,1996,Kig,56,53,6,2,TLM094
23,39,39,0,1,146,-11,1996,Kig,56,53,6,2,TLM095
24,42,42,0,1,153,-18,1996,Kig,56,53,6,2,TLM096
24,41,41,0,1,150,-15,1996,Kig,56,53,6,2,TLM097
24,39,39,0,1,147,-12,1996,Kig,56,53,6,2,TLM098
24,44,44,0,1,155,-20,1996,Kig,56,53,6,2,TLM099
25,37,37,0,1,144,-9,1996,Kig,56,53,6,2,TLM100
26,42,42,0,1,149,-14,1996,Kig,56,53,6,2,TLM103
26,32,32,0,1,139,-4,1996,Kig,56,53,6,2,TLM104
28,40,40,0,1,147,-12,1996,Kig,56,53,6,2,TLM107
28,44,44,0,1,151,-16,1996,Kig,56,53,6,2,TLM108
28,43,43,0,1,151,-16,1996,Kig,56,53,6,2,TLM109
30,35,35,0,1,143,-8,1996,Kig,56,53,6,2,TLM110
7,7,17,1,1,136,-1,1996,Kig,56,53,6,2,EFS003
9,29,35,1,1,138,-3,1996,Kig,56,53,6,2,EFS008
12,26,29,1,1,135,0,1996,Kig,56,53,6,2,EFS018
13,31,33,1,1,142,-7,1996,Kig,56,53,6,2,EFS022
14,24,28,1,1,137,-2,1996,Kig,56,53,6,2,EFS034
17,17,27,1,1,149,-14,1996,Kig,56,53,6,2,EFS039
17,17,27,1,1,149,-14,1996,Kig,56,53,6,2,EFS041
24,24,33,1,1,145,-10,1996,Kig,56,53,6,2,EFS069
8,8,18,1,1,140,-5,1996,Kig,56,53,6,2,TLM010
10,32,35,1,1,142,-7,1996,Kig,56,53,6,2,TLM019
11,11,21,1,1,143,-8,1996,Kig,56,53,6,2,TLM026
11,21,30,1,1,143,-8,1996,Kig,56,53,6,2,TLM027
11,11,21,1,1,143,-8,1996,Kig,56,53,6,2,TLM029
16,16,26,1,1,139,-4,1996,Kig,56,53,6,2,TLM055
17,30,33,1,1,143,-8,1996,Kig,56,53,6,2,TLM057
26,35,37,1,1,145,-10,1996,Kig,56,53,6,2,TLM102
19,39,39,0,1,148,-13,1996,Kig,56,53,6,2,TLM074
46,49,49,0,1,159,-24,1996,Kig,56,53,6,2,TLM115
1,31,31,0,1,135,5,1997,Kig,43,64,13,1,EFS001
1,21,21,0,1,135,5,1997,Kig,43,64,13,1,EFS004
3,23,23,0,1,137,3,1997,Kig,43,64,13,1,EFS013
4,21,21,0,1,135,5,1997,Kig,43,64,13,1,EFS018
5,27,27,0,1,136,4,1997,Kig,43,64,13,1,EFS022
6,21,21,0,1,134,6,1997,Kig,43,64,13,1,EFS025
6,29,29,0,1,143,-3,1997,Kig,43,64,13,1,EFS026
6,24,24,0,1,137,3,1997,Kig,43,64,13,1,EFS028
8,30,30,0,1,145,-5,1997,Kig,43,64,13,1,EFS029
8,30,30,0,1,142,-2,1997,Kig,43,64,13,1,EFS030
8,26,26,0,1,139,1,1997,Kig,43,64,13,1,EFS032
9,25,25,0,1,137,3,1997,Kig,43,64,13,1,EFS033
10,26,26,0,1,138,2,1997,Kig,43,64,13,1,EFS034
10,30,30,0,1,141,-1,1997,Kig,43,64,13,1,EFS035
10,34,34,0,1,147,-7,1997,Kig,43,64,13,1,EFS037
10,33,33,0,1,147,-7,1997,Kig,43,64,13,1,EFS038
11,30,30,0,1,139,1,1997,Kig,43,64,13,1,EFS042
14,36,36,0,1,148,-8,1997,Kig,43,64,13,1,EFS048
14,34,34,0,1,148,-8,1997,Kig,43,64,13,1,EFS050
15,25,25,0,1,136,4,1997,Kig,43,64,13,1,EFS052
18,35,35,0,1,146,-6,1997,Kig,43,64,13,1,EFS056
27,36,36,0,1,151,-11,1997,Kig,43,64,13,1,EFS061
1,23,23,0,1,135,5,1997,Kig,43,64,13,1,GJH004
4,27,27,0,1,138,2,1997,Kig,43,64,13,1,GJH015
4,21,21,0,1,135,5,1997,Kig,43,64,13,1,GJH016
5,22,22,0,1,139,1,1997,Kig,43,64,13,1,GJH022
6,26,26,0,1,134,6,1997,Kig,43,64,13,1,GJH026
6,22,22,0,1,134,6,1997,Kig,43,64,13,1,GJH027
8,32,32,0,1,142,-2,1997,Kig,43,64,13,1,GJH028
8,22,22,0,1,136,4,1997,Kig,43,64,13,1,GJH029
8,30,30,0,1,142,-2,1997,Kig,43,64,13,1,GJH030
8,21,21,0,1,136,4,1997,Kig,43,64,13,1,GJH031
10,27,27,0,1,141,-1,1997,Kig,43,64,13,1,GJH034
10,30,30,0,1,144,-4,1997,Kig,43,64,13,1,GJH035
10,34,34,0,1,144,-4,1997,Kig,43,64,13,1,GJH037
11,27,27,0,1,142,-2,1997,Kig,43,64,13,1,GJH040
11,27,27,0,1,139,1,1997,Kig,43,64,13,1,GJH043
12,31,31,0,1,143,-3,1997,Kig,43,64,13,1,GJH047
12,33,33,0,1,146,-6,1997,Kig,43,64,13,1,GJH048
14,29,29,0,1,142,-2,1997,Kig,43,64,13,1,GJH049
14,23,23,0,1,132,8,1997,Kig,43,64,13,1,GJH051
15,33,33,0,1,146,-6,1997,Kig,43,64,13,1,GJH052
15,34,34,0,1,149,-9,1997,Kig,43,64,13,1,GJH053
16,31,31,0,1,147,-7,1997,Kig,43,64,13,1,GJH054
17,39,39,0,1,151,-11,1997,Kig,43,64,13,1,GJH057
18,35,35,0,1,149,-9,1997,Kig,43,64,13,1,GJH058
19,40,40,0,1,153,-13,1997,Kig,43,64,13,1,GJH062
2,24,24,0,1,136,4,1997,Kig,43,64,13,1,MMB003
7,23,23,0,1,138,2,1997,Kig,43,64,13,1,MMB011
9,32,32,0,1,143,-3,1997,Kig,43,64,13,1,MMB013
9,23,23,0,1,137,3,1997,Kig,43,64,13,1,MMB015
10,32,32,0,1,144,-4,1997,Kig,43,64,13,1,MMB016
11,27,27,0,1,139,1,1997,Kig,43,64,13,1,MMB018
11,28,28,0,1,139,1,1997,Kig,43,64,13,1,MMB019
11,28,28,0,1,142,-2,1997,Kig,43,64,13,1,MMB020
12,31,31,0,1,146,-6,1997,Kig,43,64,13,1,MMB021
12,27,27,0,1,140,0,1997,Kig,43,64,13,1,MMB023
12,28,28,0,1,140,0,1997,Kig,43,64,13,1,MMB024
13,31,31,0,1,144,-4,1997,Kig,43,64,13,1,MMB027
16,39,39,0,1,150,-10,1997,Kig,43,64,13,1,MMB029
17,34,34,0,1,150,-10,1997,Kig,43,64,13,1,MMB030
17,34,34,0,1,151,-11,1997,Kig,43,64,13,1,MMB031
17,33,33,0,1,150,-10,1997,Kig,43,64,13,1,MMB032
23,37,37,0,1,151,-11,1997,Kig,43,64,13,1,MMB040
33,49,49,0,1,164,-24,1997,Kig,43,64,13,1,MMB042
1,24,24,0,1,138,2,1997,Kig,43,64,13,1,TLM002
1,25,25,0,1,138,2,1997,Kig,43,64,13,1,TLM003
3,24,24,0,1,137,3,1997,Kig,43,64,13,1,TLM009
4,30,30,0,1,141,-1,1997,Kig,43,64,13,1,TLM017
5,26,26,0,1,139,1,1997,Kig,43,64,13,1,TLM020
5,22,22,0,1,139,1,1997,Kig,43,64,13,1,TLM021
5,35,35,0,1,142,-2,1997,Kig,43,64,13,1,TLM022
5,25,25,0,1,142,-2,1997,Kig,43,64,13,1,TLM023
5,28,28,0,1,142,-2,1997,Kig,43,64,13,1,TLM029
7,23,23,0,1,138,2,1997,Kig,43,64,13,1,TLM030
7,23,23,0,1,138,2,1997,Kig,43,64,13,1,TLM035
8,27,27,0,1,142,-2,1997,Kig,43,64,13,1,TLM037
8,25,25,0,1,142,-2,1997,Kig,43,64,13,1,TLM038
8,24,24,0,1,142,-2,1997,Kig,43,64,13,1,TLM039
8,31,31,0,1,145,-5,1997,Kig,43,64,13,1,TLM040
10,31,31,0,1,147,-7,1997,Kig,43,64,13,1,TLM049
10,27,27,0,1,144,-4,1997,Kig,43,64,13,1,TLM050
10,32,32,0,1,147,-7,1997,Kig,43,64,13,1,TLM054
11,20,20,0,1,132,8,1997,Kig,43,64,13,1,TLM056
11,33,33,0,1,148,-8,1997,Kig,43,64,13,1,TLM057
11,33,33,0,1,148,-8,1997,Kig,43,64,13,1,TLM058
11,27,27,0,1,139,1,1997,Kig,43,64,13,1,TLM059
11,31,31,0,1,145,-5,1997,Kig,43,64,13,1,TLM060
11,33,33,0,1,148,-8,1997,Kig,43,64,13,1,TLM062
11,27,27,0,1,139,1,1997,Kig,43,64,13,1,TLM063
12,22,22,0,1,133,7,1997,Kig,43,64,13,1,TLM064
12,30,30,0,1,143,-3,1997,Kig,43,64,13,1,TLM065
12,29,29,0,1,146,-6,1997,Kig,43,64,13,1,TLM066
12,29,29,0,1,146,-6,1997,Kig,43,64,13,1,TLM067
12,29,29,0,1,146,-6,1997,Kig,43,64,13,1,TLM068
12,27,27,0,1,143,-3,1997,Kig,43,64,13,1,TLM069
13,21,21,0,1,134,6,1997,Kig,43,64,13,1,TLM073
13,34,34,0,1,150,-10,1997,Kig,43,64,13,1,TLM074
13,30,30,0,1,141,-1,1997,Kig,43,64,13,1,TLM076
13,30,30,0,1,144,-4,1997,Kig,43,64,13,1,TLM078
13,30,30,0,1,144,-4,1997,Kig,43,64,13,1,TLM079
13,34,34,0,1,147,-7,1997,Kig,43,64,13,1,TLM080
13,28,28,0,1,144,-4,1997,Kig,43,64,13,1,TLM082
15,35,35,0,1,149,-9,1997,Kig,43,64,13,1,TLM083
15,36,36,0,1,149,-9,1997,Kig,43,64,13,1,TLM084
15,33,33,0,1,146,-6,1997,Kig,43,64,13,1,TLM086
15,32,32,0,1,149,-9,1997,Kig,43,64,13,1,TLM088
16,36,36,0,1,150,-10,1997,Kig,43,64,13,1,TLM089
16,39,39,0,1,153,-13,1997,Kig,43,64,13,1,TLM090
18,39,39,0,1,155,-15,1997,Kig,43,64,13,1,TLM093
18,28,28,0,1,139,1,1997,Kig,43,64,13,1,TLM094
29,44,44,0,1,160,-20,1997,Kig,43,64,13,1,TLM101
