Nest,FirstFound,LastPresent,LastChecked,Fate,Freq,Init,AgeDay1,Year,Site,Win_Hi,Win_Lo,Spr_Hi,Spr_Lo,wxt,sxt,wxw,sxw
R00010,5,20,23,1,1,146,1,2010,kig,65,44,29,0,23,5,5,1
R00029,7,7,8,1,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
R00054,9,9,25,1,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
R00071,10,28,32,1,1,154,-7,2010,kig,65,44,29,0,23,5,5,1
R00083,13,27,30,1,1,154,-7,2010,kig,65,44,29,0,23,5,5,1
R00091,23,26,29,1,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
R00094,26,26,33,1,1,161,-14,2010,kig,65,44,29,0,23,5,5,1
A00052,9,27,27,0,1,150,-3,2010,kig,65,44,29,0,23,5,5,1
A00075,9,33,33,0,1,154,-7,2010,kig,65,44,29,0,23,5,5,1
A00111,14,26,26,0,1,149,-2,2010,kig,65,44,29,0,23,5,5,1
H00002,16,27,27,0,1,151,-4,2010,kig,65,44,29,0,23,5,5,1
MW0148,28,35,35,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
N00150,23,33,33,0,1,162,-15,2010,kig,65,44,29,0,23,5,5,1
R00009,20,27,27,0,1,147,0,2010,kig,65,44,29,0,23,5,5,1
R00061,9,30,30,0,1,153,-6,2010,kig,65,44,29,0,23,5,5,1
C00001,1,17,17,0,1,142,4,2011,kig,51,60,21,3,1,3,7,5
C00002,1,18,18,0,1,141,5,2011,kig,51,60,21,3,1,3,7,5
C00058,5,23,23,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
C00064,7,30,30,0,1,150,-4,2011,kig,51,60,21,3,1,3,7,5
C00065,7,28,28,0,1,150,-4,2011,kig,51,60,21,3,1,3,7,5
C00068,9,26,26,0,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
C00070,12,26,26,0,1,146,0,2011,kig,51,60,21,3,1,3,7,5
C00073,13,26,26,0,1,147,-1,2011,kig,51,60,21,3,1,3,7,5
C00074,14,27,27,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
C00075,14,36,36,0,1,157,-11,2011,kig,51,60,21,3,1,3,7,5
C00076,15,28,28,0,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
C00079,19,37,37,0,1,159,-13,2011,kig,51,60,21,3,1,3,7,5
C00080,19,28,28,0,1,146,0,2011,kig,51,60,21,3,1,3,7,5
C00082,26,42,42,0,1,163,-17,2011,kig,51,60,21,3,1,3,7,5
C00083,30,36,36,0,1,157,-11,2011,kig,51,60,21,3,1,3,7,5
C00217,16,29,29,0,1,150,-4,2011,kig,51,60,21,3,1,3,7,5
M00028,6,25,25,0,1,146,0,2011,kig,51,60,21,3,1,3,7,5
M00034,7,25,25,0,1,150,-4,2011,kig,51,60,21,3,1,3,7,5
M00036,16,28,28,0,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
M00045,16,19,19,0,1,140,6,2011,kig,51,60,21,3,1,3,7,5
M00046,17,30,30,0,1,151,-5,2011,kig,51,60,21,3,1,3,7,5
M00048,19,22,22,0,1,143,3,2011,kig,51,60,21,3,1,3,7,5
MG0029,5,27,27,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
MG0030,5,27,27,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
MG0031,5,30,30,0,1,147,-1,2011,kig,51,60,21,3,1,3,7,5
MG0032,5,20,20,0,1,147,-1,2011,kig,51,60,21,3,1,3,7,5
MG0058,7,22,22,0,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
MG0059,7,18,18,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
MG0064,8,23,23,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
MG0065,8,24,24,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
MG0072,9,31,31,0,1,152,-6,2011,kig,51,60,21,3,1,3,7,5
MG0073,9,28,28,0,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
MG0074,9,33,33,0,1,152,-6,2011,kig,51,60,21,3,1,3,7,5
MG0078,12,27,27,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
MG0081,12,27,27,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
MG0083,13,19,19,0,1,140,6,2011,kig,51,60,21,3,1,3,7,5
MG0084,14,27,27,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
MG0087,15,26,26,0,1,147,-1,2011,kig,51,60,21,3,1,3,7,5
MG0088,15,21,21,0,1,142,4,2011,kig,51,60,21,3,1,3,7,5
MG0090,15,21,21,0,1,142,4,2011,kig,51,60,21,3,1,3,7,5
MG0091,17,30,30,0,1,151,-5,2011,kig,51,60,21,3,1,3,7,5
N00022,5,28,28,0,1,147,-1,2011,kig,51,60,21,3,1,3,7,5
N00023,5,25,25,0,1,146,0,2011,kig,51,60,21,3,1,3,7,5
N00024,5,24,24,0,1,142,4,2011,kig,51,60,21,3,1,3,7,5
N00025,5,27,27,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
N00033,5,21,21,0,1,142,4,2011,kig,51,60,21,3,1,3,7,5
N00039,7,26,26,0,1,147,-1,2011,kig,51,60,21,3,1,3,7,5
N00042,8,31,31,0,1,151,-5,2011,kig,51,60,21,3,1,3,7,5
N00047,8,24,24,0,1,145,1,2011,kig,51,60,21,3,1,3,7,5
N00048,8,26,26,0,1,145,1,2011,kig,51,60,21,3,1,3,7,5
N00050,8,26,26,0,1,145,1,2011,kig,51,60,21,3,1,3,7,5
N00051,8,29,29,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
N00052,9,30,30,0,1,151,-5,2011,kig,51,60,21,3,1,3,7,5
N00054,9,20,20,0,1,146,0,2011,kig,51,60,21,3,1,3,7,5
N00055,9,23,23,0,1,147,-1,2011,kig,51,60,21,3,1,3,7,5
N00057,9,28,28,0,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
N00060,9,28,28,0,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
N00062,9,26,26,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
N00066,12,20,20,0,1,142,4,2011,kig,51,60,21,3,1,3,7,5
N00067,12,23,23,0,1,152,-6,2011,kig,51,60,21,3,1,3,7,5
N00070,12,26,26,0,1,146,0,2011,kig,51,60,21,3,1,3,7,5
N00075,13,24,24,0,1,145,1,2011,kig,51,60,21,3,1,3,7,5
N00076,13,32,32,0,1,153,-7,2011,kig,51,60,21,3,1,3,7,5
N00077,13,28,28,0,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
N00079,15,30,30,0,1,151,-5,2011,kig,51,60,21,3,1,3,7,5
N00080,15,28,28,0,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
N00081,15,37,37,0,1,158,-12,2011,kig,51,60,21,3,1,3,7,5
N00082,16,40,40,0,1,161,-15,2011,kig,51,60,21,3,1,3,7,5
N00083,16,38,38,0,1,159,-13,2011,kig,51,60,21,3,1,3,7,5
N00084,16,32,32,0,1,153,-7,2011,kig,51,60,21,3,1,3,7,5
N00086,20,33,33,0,1,154,-8,2011,kig,51,60,21,3,1,3,7,5
N00087,21,28,28,0,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
N00088,24,33,33,0,1,154,-8,2011,kig,51,60,21,3,1,3,7,5
N00089,26,30,30,0,1,151,-5,2011,kig,51,60,21,3,1,3,7,5
C00067,9,9,20,1,1,152,-6,2011,kig,51,60,21,3,1,3,7,5
M00002,1,1,16,1,1,144,2,2011,kig,51,60,21,3,1,3,7,5
M00020,5,5,14,1,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
M00021,5,5,14,1,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
M00022,5,5,14,1,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
M00023,5,5,14,1,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
M00024,5,5,14,1,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
M00027,6,6,15,1,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
M00029,7,7,12,1,1,150,-4,2011,kig,51,60,21,3,1,3,7,5
M00030,7,20,23,1,1,144,2,2011,kig,51,60,21,3,1,3,7,5
M00038,9,16,24,1,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
M00039,9,9,16,1,1,143,3,2011,kig,51,60,21,3,1,3,7,5
M00041,12,12,30,1,1,155,-9,2011,kig,51,60,21,3,1,3,7,5
M00043,15,15,35,1,1,158,-12,2011,kig,51,60,21,3,1,3,7,5
M00044,16,16,27,1,1,150,-4,2011,kig,51,60,21,3,1,3,7,5
M00047,17,17,35,1,1,157,-11,2011,kig,51,60,21,3,1,3,7,5
MG0028,5,5,14,1,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
MG0063,8,28,29,1,1,151,-5,2011,kig,51,60,21,3,1,3,7,5
MG0085,14,27,30,1,1,152,-6,2011,kig,51,60,21,3,1,3,7,5
N00028,5,5,20,1,1,145,1,2011,kig,51,60,21,3,1,3,7,5
N00029,5,5,16,1,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
N00032,5,15,24,1,1,149,-3,2011,kig,51,60,21,3,1,3,7,5
N00043,8,8,16,1,1,152,-6,2011,kig,51,60,21,3,1,3,7,5
N00069,12,17,26,1,1,151,-5,2011,kig,51,60,21,3,1,3,7,5
N00072,12,12,16,1,1,152,-6,2011,kig,51,60,21,3,1,3,7,5
N00078,15,22,26,1,1,147,-1,2011,kig,51,60,21,3,1,3,7,5
N00085,17,17,34,1,1,159,-13,2011,kig,51,60,21,3,1,3,7,5
N00091,29,29,30,1,1,154,-8,2011,kig,51,60,21,3,1,3,7,5
MG0080,12,31,31,0,1,146,0,2011,kig,51,60,21,3,1,3,7,5
MG0086,15,34,34,0,1,158,-12,2011,kig,51,60,21,3,1,3,7,5
MG0089,15,34,34,0,1,155,-9,2011,kig,51,60,21,3,1,3,7,5
N00036,7,19,19,0,1,147,-1,2011,kig,51,60,21,3,1,3,7,5
N00049,8,24,24,0,1,148,-2,2011,kig,51,60,21,3,1,3,7,5
N00073,12,30,30,0,1,154,-8,2011,kig,51,60,21,3,1,3,7,5
C00011,6,23,23,0,1,157,-1,2012,kig,52,45,23,0,36,5,11,0
C00012,7,27,27,0,1,160,-4,2012,kig,52,45,23,0,36,5,11,0
C00013,8,30,30,0,1,161,-5,2012,kig,52,45,23,0,36,5,11,0
C00014,8,24,24,0,1,155,1,2012,kig,52,45,23,0,36,5,11,0
C00015,8,23,23,0,1,155,1,2012,kig,52,45,23,0,36,5,11,0
C00025,10,23,23,0,1,155,1,2012,kig,52,45,23,0,36,5,11,0
C00026,10,22,22,0,1,159,-3,2012,kig,52,45,23,0,36,5,11,0
C00033,11,24,24,0,1,160,-4,2012,kig,52,45,23,0,36,5,11,0
C00036,11,32,32,0,1,164,-8,2012,kig,52,45,23,0,36,5,11,0
C00037,11,19,19,0,1,148,8,2012,kig,52,45,23,0,36,5,11,0
C00040,12,26,26,0,1,157,-1,2012,kig,52,45,23,0,36,5,11,0
C00041,15,32,32,0,1,159,-3,2012,kig,52,45,23,0,36,5,11,0
C00042,15,32,32,0,1,168,-12,2012,kig,52,45,23,0,36,5,11,0
C00053,22,28,28,0,1,159,-3,2012,kig,52,45,23,0,36,5,11,0
M00002,3,30,30,0,1,156,0,2012,kig,52,45,23,0,36,5,11,0
M00018,11,26,26,0,1,157,-1,2012,kig,52,45,23,0,36,5,11,0
M00019,12,27,27,0,1,163,-7,2012,kig,52,45,23,0,36,5,11,0
M00021,12,27,27,0,1,158,-2,2012,kig,52,45,23,0,36,5,11,0
M00024,13,27,27,0,1,158,-2,2012,kig,52,45,23,0,36,5,11,0
M00025,13,26,26,0,1,157,-1,2012,kig,52,45,23,0,36,5,11,0
M00026,3,26,26,0,1,157,-1,2012,kig,52,45,23,0,36,5,11,0
M00027,13,27,27,0,1,158,-2,2012,kig,52,45,23,0,36,5,11,0
M00029,19,41,41,0,1,172,-16,2012,kig,52,45,23,0,36,5,11,0
M00031,25,27,27,0,1,158,-2,2012,kig,52,45,23,0,36,5,11,0
M00050,23,36,36,0,1,167,-11,2012,kig,52,45,23,0,36,5,11,0
N00007,7,29,29,0,1,161,-5,2012,kig,52,45,23,0,36,5,11,0
N00014,7,30,30,0,1,161,-5,2012,kig,52,45,23,0,36,5,11,0
N00015,7,28,28,0,1,158,-2,2012,kig,52,45,23,0,36,5,11,0
N00016,7,23,23,0,1,154,2,2012,kig,52,45,23,0,36,5,11,0
N00017,7,27,27,0,1,159,-3,2012,kig,52,45,23,0,36,5,11,0
N00020,8,25,25,0,1,159,-3,2012,kig,52,45,23,0,36,5,11,0
N00023,8,27,27,0,1,158,-2,2012,kig,52,45,23,0,36,5,11,0
N00024,8,28,28,0,1,159,-3,2012,kig,52,45,23,0,36,5,11,0
N00025,9,28,28,0,1,163,-7,2012,kig,52,45,23,0,36,5,11,0
N00030,9,32,32,0,1,163,-7,2012,kig,52,45,23,0,36,5,11,0
N00031,9,28,28,0,1,163,-7,2012,kig,52,45,23,0,36,5,11,0
N00033,9,30,30,0,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
N00034,9,31,31,0,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
N00035,10,30,30,0,1,161,-5,2012,kig,52,45,23,0,36,5,11,0
N00037,10,28,28,0,1,163,-7,2012,kig,52,45,23,0,36,5,11,0
N00038,10,28,28,0,1,160,-4,2012,kig,52,45,23,0,36,5,11,0
N00044,13,28,28,0,1,159,-3,2012,kig,52,45,23,0,36,5,11,0
N00045,13,29,29,0,1,160,-4,2012,kig,52,45,23,0,36,5,11,0
N00046,13,29,29,0,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
N00048,13,28,28,0,1,160,-4,2012,kig,52,45,23,0,36,5,11,0
N00049,13,31,31,0,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
N00050,16,28,28,0,1,159,-3,2012,kig,52,45,23,0,36,5,11,0
N00051,17,30,30,0,1,161,-5,2012,kig,52,45,23,0,36,5,11,0
N00052,17,23,23,0,1,154,2,2012,kig,52,45,23,0,36,5,11,0
N00053,17,36,36,0,1,167,-11,2012,kig,52,45,23,0,36,5,11,0
N00054,17,32,32,0,1,163,-7,2012,kig,52,45,23,0,36,5,11,0
N00055,18,27,27,0,1,158,-2,2012,kig,52,45,23,0,36,5,11,0
N00057,18,27,27,0,1,158,-2,2012,kig,52,45,23,0,36,5,11,0
N00062,27,42,42,0,1,173,-17,2012,kig,52,45,23,0,36,5,11,0
N00064,28,30,30,0,1,161,-5,2012,kig,52,45,23,0,36,5,11,0
N00065,28,34,34,0,1,165,-9,2012,kig,52,45,23,0,36,5,11,0
SBS004,2,26,26,0,1,156,0,2012,kig,52,45,23,0,36,5,11,0
SBS007,7,23,23,0,1,153,3,2012,kig,52,45,23,0,36,5,11,0
SBS009,7,31,31,0,1,161,-5,2012,kig,52,45,23,0,36,5,11,0
SBS010,7,29,29,0,1,161,-5,2012,kig,52,45,23,0,36,5,11,0
SBS011,8,31,31,0,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
SBS015,8,32,32,0,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
SBS016,8,30,30,0,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
SBS020,9,33,33,0,1,163,-7,2012,kig,52,45,23,0,36,5,11,0
SBS021,9,33,33,0,1,163,-7,2012,kig,52,45,23,0,36,5,11,0
SBS023,9,33,33,0,1,163,-7,2012,kig,52,45,23,0,36,5,11,0
SBS025,9,34,34,0,1,163,-7,2012,kig,52,45,23,0,36,5,11,0
SBS026,9,29,29,0,1,161,-5,2012,kig,52,45,23,0,36,5,11,0
SBS029,9,31,31,0,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
SBS031,10,23,23,0,1,156,0,2012,kig,52,45,23,0,36,5,11,0
SBS036,11,38,38,0,1,165,-9,2012,kig,52,45,23,0,36,5,11,0
SBS037,11,29,29,0,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
SBS038,11,34,34,0,1,165,-9,2012,kig,52,45,23,0,36,5,11,0
SBS041,11,31,31,0,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
SBS044,12,37,37,0,1,166,-10,2012,kig,52,45,23,0,36,5,11,0
SBS045,12,26,26,0,1,156,0,2012,kig,52,45,23,0,36,5,11,0
SBS048,13,26,26,0,1,157,-1,2012,kig,52,45,23,0,36,5,11,0
SBS050,13,27,27,0,1,158,-2,2012,kig,52,45,23,0,36,5,11,0
SBS052,13,31,31,0,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
SBS061,18,35,35,0,1,166,-10,2012,kig,52,45,23,0,36,5,11,0
SBS062,19,24,24,0,1,155,1,2012,kig,52,45,23,0,36,5,11,0
SBS064,19,21,21,0,1,152,4,2012,kig,52,45,23,0,36,5,11,0
SBS065,23,29,29,0,1,160,-4,2012,kig,52,45,23,0,36,5,11,0
C00003,1,24,27,1,1,154,2,2012,kig,52,45,23,0,36,5,11,0
C00007,2,2,8,1,1,153,3,2012,kig,52,45,23,0,36,5,11,0
C00008,4,4,15,1,1,158,-2,2012,kig,52,45,23,0,36,5,11,0
C00019,9,18,20,1,1,154,2,2012,kig,52,45,23,0,36,5,11,0
C00045,15,15,30,1,1,161,-5,2012,kig,52,45,23,0,36,5,11,0
C00046,17,34,36,1,1,167,-11,2012,kig,52,45,23,0,36,5,11,0
C00048,17,17,34,1,1,168,-12,2012,kig,52,45,23,0,36,5,11,0
M00014,9,9,15,1,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
M00015,10,10,24,1,1,158,-2,2012,kig,52,45,23,0,36,5,11,0
M00023,13,13,24,1,1,167,-11,2012,kig,52,45,23,0,36,5,11,0
N00003,6,18,25,1,1,160,-4,2012,kig,52,45,23,0,36,5,11,0
NG0007,6,6,18,1,1,156,0,2012,kig,52,45,23,0,36,5,11,0
N00026,9,19,32,1,1,163,-7,2012,kig,52,45,23,0,36,5,11,0
N00039,10,17,25,1,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
N00043,13,13,19,1,1,159,-3,2012,kig,52,45,23,0,36,5,11,0
N00047,13,19,34,1,1,168,-12,2012,kig,52,45,23,0,36,5,11,0
N00056,18,18,32,1,1,165,-9,2012,kig,52,45,23,0,36,5,11,0
N00058,19,19,34,1,1,169,-13,2012,kig,52,45,23,0,36,5,11,0
N00059,27,27,34,1,1,165,-9,2012,kig,52,45,23,0,36,5,11,0
N00061,27,27,38,1,1,174,-18,2012,kig,52,45,23,0,36,5,11,0
SBS001,1,2,12,1,1,156,0,2012,kig,52,45,23,0,36,5,11,0
SBS018,9,30,34,1,1,163,-7,2012,kig,52,45,23,0,36,5,11,0
SBS032,10,18,32,1,1,164,-8,2012,kig,52,45,23,0,36,5,11,0
SBS056,16,16,28,1,1,162,-6,2012,kig,52,45,23,0,36,5,11,0
C00004,1,19,19,0,1,154,2,2012,kig,52,45,23,0,36,5,11,0
C00038,11,48,48,0,1,159,-3,2012,kig,52,45,23,0,36,5,11,0
N00018,7,16,16,0,1,158,-2,2012,kig,52,45,23,0,36,5,11,0
JR0001,1,15,15,0,1,154,10,2013,kig,57,46,22,0,14,7,8,1
JR0008,2,9,9,0,1,148,16,2013,kig,57,46,22,0,14,7,8,1
JR0015,6,17,17,0,1,156,8,2013,kig,57,46,22,0,14,7,8,1
JR0030,7,14,14,0,1,153,11,2013,kig,57,46,22,0,14,7,8,1
KP0001,1,19,19,0,1,158,6,2013,kig,57,46,22,0,14,7,8,1
KP0005,2,12,12,0,1,151,13,2013,kig,57,46,22,0,14,7,8,1
KP0007,2,16,16,0,1,155,9,2013,kig,57,46,22,0,14,7,8,1
KP0019,6,16,16,0,1,151,13,2013,kig,57,46,22,0,14,7,8,1
KP0021,6,16,16,0,1,158,6,2013,kig,57,46,22,0,14,7,8,1
KP0037,13,16,16,0,1,155,9,2013,kig,57,46,22,0,14,7,8,1
MG0007,2,14,14,0,1,152,12,2013,kig,57,46,22,0,14,7,8,1
MG0017,5,20,20,0,1,159,5,2013,kig,57,46,22,0,14,7,8,1
MG0020,5,20,20,0,1,159,5,2013,kig,57,46,22,0,14,7,8,1
MG0024,6,17,17,0,1,156,8,2013,kig,57,46,22,0,14,7,8,1
MG0030,7,12,12,0,1,151,13,2013,kig,57,46,22,0,14,7,8,1
MG0031,7,18,18,0,1,151,13,2013,kig,57,46,22,0,14,7,8,1
MG0036,8,16,16,0,1,154,10,2013,kig,57,46,22,0,14,7,8,1
MG0042,13,20,20,0,1,155,9,2013,kig,57,46,22,0,14,7,8,1
MG0046,14,16,16,0,1,154,10,2013,kig,57,46,22,0,14,7,8,1
TH0002,1,14,14,0,1,153,11,2013,kig,57,46,22,0,14,7,8,1
TH0010,5,16,16,0,1,157,7,2013,kig,57,46,22,0,14,7,8,1
TH0017,6,15,15,0,1,154,10,2013,kig,57,46,22,0,14,7,8,1
TH0018,6,14,14,0,1,151,13,2013,kig,57,46,22,0,14,7,8,1
TH0019,6,16,16,0,1,159,5,2013,kig,57,46,22,0,14,7,8,1
TH0020,6,20,20,0,1,159,5,2013,kig,57,46,22,0,14,7,8,1
TH0025,7,12,12,0,1,153,11,2013,kig,57,46,22,0,14,7,8,1
TH0036,9,13,13,0,1,152,12,2013,kig,57,46,22,0,14,7,8,1
TH0040,9,12,12,0,1,151,13,2013,kig,57,46,22,0,14,7,8,1
TH0042,14,18,18,0,1,157,7,2013,kig,57,46,22,0,14,7,8,1
JR0009,2,2,15,1,1,159,5,2013,kig,57,46,22,0,14,7,8,1
JR0011,2,2,6,1,1,158,6,2013,kig,57,46,22,0,14,7,8,1
KP0004,1,1,12,1,1,163,1,2013,kig,57,46,22,0,14,7,8,1
KP0010,2,13,15,1,1,155,9,2013,kig,57,46,22,0,14,7,8,1
KP0014,5,12,14,1,1,153,11,2013,kig,57,46,22,0,14,7,8,1
KP0024,7,7,15,1,1,156,8,2013,kig,57,46,22,0,14,7,8,1
KP0030,7,12,15,1,1,152,12,2013,kig,57,46,22,0,14,7,8,1
MG0034,7,7,15,1,1,155,9,2013,kig,57,46,22,0,14,7,8,1
TH0015,6,15,20,1,1,160,4,2013,kig,57,46,22,0,14,7,8,1
TH0023,7,7,15,1,1,159,5,2013,kig,57,46,22,0,14,7,8,1
TH0027,7,7,11,1,1,152,12,2013,kig,57,46,22,0,14,7,8,1
TH0031,8,8,16,1,1,167,-3,2013,kig,57,46,22,0,14,7,8,1
TH0034,8,8,16,1,1,162,2,2013,kig,57,46,22,0,14,7,8,1
JR0004,2,20,20,0,1,164,0,2013,kig,57,46,22,0,14,7,8,1
JR0023,6,20,20,0,1,156,8,2013,kig,57,46,22,0,14,7,8,1
JR0037,13,20,20,0,1,167,-3,2013,kig,57,46,22,0,14,7,8,1
KP0016,6,20,20,0,1,160,4,2013,kig,57,46,22,0,14,7,8,1
MG0010,2,20,20,0,1,163,1,2013,kig,57,46,22,0,14,7,8,1
MG0015,5,21,21,0,1,162,2,2013,kig,57,46,22,0,14,7,8,1
MG0027,6,20,20,0,1,164,0,2013,kig,57,46,22,0,14,7,8,1
MG0028,7,20,20,0,1,169,-5,2013,kig,57,46,22,0,14,7,8,1
MG0038,8,20,20,0,1,162,2,2013,kig,57,46,22,0,14,7,8,1
MG0039,8,20,20,0,1,162,2,2013,kig,57,46,22,0,14,7,8,1
MG0044,13,20,20,0,1,163,1,2013,kig,57,46,22,0,14,7,8,1
TH0033,8,20,20,0,1,156,8,2013,kig,57,46,22,0,14,7,8,1
CM002,2,17,17,0,1,150,3,2014,kig,38,55,7,9,5,0,9,1
CM005,3,10,10,0,1,135,18,2014,kig,38,55,7,9,5,0,9,1
CM006,3,10,10,0,1,138,15,2014,kig,38,55,7,9,5,0,9,1
CM007,3,11,11,0,1,139,14,2014,kig,38,55,7,9,5,0,9,1
CM009,3,12,12,0,1,134,19,2014,kig,38,55,7,9,5,0,9,1
CM010B,3,14,14,0,1,142,11,2014,kig,38,55,7,9,5,0,9,1
CM012,3,6,6,0,1,134,19,2014,kig,38,55,7,9,5,0,9,1
CM013,4,11,11,0,1,139,14,2014,kig,38,55,7,9,5,0,9,1
CM014,4,8,8,0,1,136,17,2014,kig,38,55,7,9,5,0,9,1
CM015,4,15,15,0,1,143,10,2014,kig,38,55,7,9,5,0,9,1
CM016,5,12,12,0,1,140,13,2014,kig,38,55,7,9,5,0,9,1
CM025,7,17,17,0,1,145,8,2014,kig,38,55,7,9,5,0,9,1
CM029,13,14,14,0,1,142,11,2014,kig,38,55,7,9,5,0,9,1
EW003,2,13,13,0,1,141,12,2014,kig,38,55,7,9,5,0,9,1
EW005,3,26,26,0,1,154,-1,2014,kig,38,55,7,9,5,0,9,1
EW007,3,8,8,0,1,132,21,2014,kig,38,55,7,9,5,0,9,1
EW011,4,16,16,0,1,144,9,2014,kig,38,55,7,9,5,0,9,1
EW016,5,14,14,0,1,142,11,2014,kig,38,55,7,9,5,0,9,1
EW020,5,15,15,0,1,144,9,2014,kig,38,55,7,9,5,0,9,1
EW021,5,6,6,0,1,134,19,2014,kig,38,55,7,9,5,0,9,1
EW023,3,7,7,0,1,135,18,2014,kig,38,55,7,9,5,0,9,1
EW025,6,9,9,0,1,137,16,2014,kig,38,55,7,9,5,0,9,1
EW026,7,25,25,0,1,154,-1,2014,kig,38,55,7,9,5,0,9,1
EW028,11,17,17,0,1,145,8,2014,kig,38,55,7,9,5,0,9,1
EW029,11,20,20,0,1,148,5,2014,kig,38,55,7,9,5,0,9,1
JB003,1,18,18,0,1,146,7,2014,kig,38,55,7,9,5,0,9,1
JB004,2,10,10,0,1,138,15,2014,kig,38,55,7,9,5,0,9,1
JB007,3,11,11,0,1,139,14,2014,kig,38,55,7,9,5,0,9,1
JB010,4,20,20,0,1,148,5,2014,kig,38,55,7,9,5,0,9,1
JB014,4,8,8,0,1,136,17,2014,kig,38,55,7,9,5,0,9,1
JB016,4,19,19,0,1,147,6,2014,kig,38,55,7,9,5,0,9,1
JB017,4,13,13,0,1,141,12,2014,kig,38,55,7,9,5,0,9,1
JB019,4,13,13,0,1,141,12,2014,kig,38,55,7,9,5,0,9,1
JB021,5,9,9,0,1,137,16,2014,kig,38,55,7,9,5,0,9,1
JB022,5,6,6,0,1,134,19,2014,kig,38,55,7,9,5,0,9,1
JB024,6,43,43,0,1,153,0,2014,kig,38,55,7,9,5,0,9,1
JB026,7,10,10,0,1,138,15,2014,kig,38,55,7,9,5,0,9,1
JB027,7,8,8,0,1,136,17,2014,kig,38,55,7,9,5,0,9,1
JB030,12,15,15,0,1,143,10,2014,kig,38,55,7,9,5,0,9,1
LB001,2,9,9,0,1,137,16,2014,kig,38,55,7,9,5,0,9,1
LB007,3,14,14,0,1,142,11,2014,kig,38,55,7,9,5,0,9,1
LB008,3,24,24,0,1,152,1,2014,kig,38,55,7,9,5,0,9,1
LB011,4,17,17,0,1,145,8,2014,kig,38,55,7,9,5,0,9,1
LB013,4,5,5,0,1,133,20,2014,kig,38,55,7,9,5,0,9,1
LB014,4,7,7,0,1,135,18,2014,kig,38,55,7,9,5,0,9,1
LB016,4,12,12,0,1,135,18,2014,kig,38,55,7,9,5,0,9,1
LB017,4,6,6,0,1,134,19,2014,kig,38,55,7,9,5,0,9,1
LB020,5,8,8,0,1,136,17,2014,kig,38,55,7,9,5,0,9,1
LB040,22,27,27,0,1,155,-2,2014,kig,38,55,7,9,5,0,9,1
NG003,1,41,41,0,1,150,3,2014,kig,38,55,7,9,5,0,9,1
NG004,1,16,16,0,1,144,9,2014,kig,38,55,7,9,5,0,9,1
NG011,3,10,10,0,1,138,15,2014,kig,38,55,7,9,5,0,9,1
NG019,3,5,5,0,1,133,20,2014,kig,38,55,7,9,5,0,9,1
