"","Nest","FirstFound","LastPresent","LastChecked","Fate","Freq","Init","AgeDay1","Year","Site","Win_Hi","Win_Lo","Spr_Hi","Spr_Lo","wxt","sxt","wxw","sxw","fox"
"1627","TJH065",13,28,28,0,1,144,0,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1628","TJH069",14,28,28,0,1,149,-5,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1629","TJH073",14,29,29,0,1,151,-7,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1630","TJH074",14,31,31,0,1,150,-6,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1631","TJH075",15,29,29,0,1,151,-7,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1632","TJH077",18,27,27,0,1,146,-2,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1633","TJH082",20,29,29,0,1,148,-4,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1634","BCL043",8,19,28,1,1,149,-5,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1635","BCL051",8,19,25,1,1,151,-7,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1636","BCL073",14,25,31,1,1,148,-4,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1637","JBW070",13,23,31,1,1,153,-9,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1638","JJW052",14,14,25,1,1,147,-3,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1639","MLS011",1,1,2,1,1,142,2,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1640","MLS056",13,13,23,1,1,154,-10,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1641","TJH023",3,13,22,1,1,141,3,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1642","TJH029",5,5,14,1,1,146,-2,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1643","TJH039",7,18,21,1,1,148,-4,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1644","BCL057",9,31,31,0,1,152,-8,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1645","BCL068",13,30,30,0,1,150,-6,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1646","BCL074",14,32,32,0,1,151,-7,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1647","BCL075",15,33,33,0,1,158,-14,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1648","BCL077",15,35,35,0,1,158,-14,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1649","BCL081",17,35,35,0,1,158,-14,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1650","BCL084",20,34,34,0,1,161,-17,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1651","BCL086",23,31,31,0,1,157,-13,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1652","BCL087",23,31,31,0,1,159,-15,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1653","BCL089",30,32,32,0,1,154,-10,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1654","JBW062",10,31,31,0,1,151,-7,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1655","JBW066",12,30,30,0,1,153,-9,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1656","JBW069",13,31,31,0,1,154,-10,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1657","JBW073",13,31,31,0,1,154,-10,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1658","JBW081",16,22,22,0,1,138,6,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1659","JBW082",16,28,28,0,1,148,-4,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1660","JBW089",18,35,35,0,1,158,-14,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1661","JBW093",22,35,35,0,1,154,-10,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1662","JBW097",23,32,32,0,1,164,-20,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1663","JBW098",23,36,36,0,1,155,-11,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1664","JBW101",27,32,32,0,1,152,-8,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1665","JJW049",13,31,31,0,1,148,-4,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1666","JJW051",14,32,32,0,1,152,-8,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1667","JJW053",14,34,34,0,1,152,-8,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1668","JJW056",14,34,34,0,1,155,-11,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1669","JJW059",17,34,34,0,1,152,-8,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1670","JJW060",17,33,33,0,1,152,-8,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1671","JJW063",19,35,35,0,1,160,-16,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1672","MLS047",10,34,34,0,1,151,-7,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1673","PLF077",30,32,32,0,1,152,-8,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1674","TJH057",10,30,30,0,1,151,-7,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1675","TJH061",12,28,28,0,1,151,-7,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1676","TJH062",12,30,30,0,1,151,-7,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1677","TJH064",13,31,31,0,1,153,-9,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1678","TJH066",13,31,31,0,1,156,-12,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1679","TJH067",13,30,30,0,1,152,-8,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1680","TJH068",13,31,31,0,1,152,-8,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1681","TJH071",14,31,31,0,1,152,-8,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1682","TJH078",18,34,34,0,1,154,-10,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1683","TJH083",25,31,31,0,1,154,-10,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1684","TJH084",28,30,30,0,1,149,-5,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1685","TJH085",31,33,33,0,1,153,-9,2007,"kig",53,54,10,0,14,0,6,1,0.33
"1686","BCL010",3,27,27,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1687","BCL011",3,24,24,0,1,145,2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1688","BCL013",3,26,26,0,1,145,2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1689","BCL014",3,24,24,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1690","BCL015",3,25,25,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1691","BCL017",4,26,26,0,1,148,-1,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1692","BCL020",4,24,24,0,1,145,2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1693","BCL022",4,27,27,0,1,150,-3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1694","BCL023",4,25,25,0,1,150,-3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1695","BCL024",4,26,26,0,1,148,-1,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1696","BCL025",4,25,25,0,1,150,-3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1697","BCL028",5,24,24,0,1,147,0,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1698","BCL029",5,28,28,0,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1699","BCL030",5,25,25,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1700","BCL031",5,27,27,0,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1701","BCL032",5,29,29,0,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1702","BCL033",5,27,27,0,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1703","BCL034",5,25,25,0,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1704","BCL035",6,29,29,0,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1705","BCL042",7,24,24,0,1,146,1,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1706","BCL046",8,29,29,0,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1707","BCL048",8,32,32,0,1,154,-7,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1708","BCL050",9,30,30,0,1,153,-6,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1709","BCL051",9,26,26,0,1,148,-1,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1710","BCL052",11,28,28,0,1,150,-3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1711","BCL054",11,28,28,0,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1712","BCL055",11,24,24,0,1,147,0,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1713","BCL056",12,27,27,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1714","BCL057",12,35,35,0,1,158,-11,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1715","BCL058",13,32,32,0,1,157,-10,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1716","BCL063",16,27,27,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1717","BCL064",16,26,26,0,1,148,-1,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1718","BCL065",16,25,25,0,1,144,3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1719","BCL067",18,26,26,0,1,148,-1,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1720","BCL071",25,35,35,0,1,157,-10,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1721","BCL074",26,27,27,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1722","JKL011",1,24,24,0,1,147,0,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1723","JKL015",3,27,27,0,1,144,3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1724","JKL018",4,30,30,0,1,148,-1,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1725","JKL020",4,23,23,0,1,142,5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1726","JKL024",5,30,30,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1727","JKL025",5,28,28,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1728","JKL033",7,26,26,0,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1729","JKL034",7,25,25,0,1,150,-3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1730","JKL040",9,30,30,0,1,153,-6,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1731","JKL041",9,31,31,0,1,150,-3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1732","JKL042",9,30,30,0,1,153,-6,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1733","JKL043",11,28,28,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1734","JKL044",10,30,30,0,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1735","JKL046",11,31,31,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1736","JKL047",11,24,24,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1737","JKL049",12,29,29,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1738","JKL050",13,19,19,0,1,141,6,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1739","JKL052",15,28,28,0,1,150,-3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1740","JKL053",15,29,29,0,1,150,-3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1741","JKL057",16,25,25,0,1,144,3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1742","JKL059",16,28,28,0,1,147,0,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1743","JKL060",16,28,28,0,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1744","JKL062",16,32,32,0,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1745","JKL063",24,31,31,0,1,155,-8,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1746","JKL065",29,31,31,0,1,154,-7,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1747","JKL066",30,32,32,0,1,154,-7,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1748","PLF004",11,33,33,0,1,156,-9,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1749","PLF024",16,24,24,0,1,145,2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1750","PLF101",18,25,25,0,1,147,0,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1751","PLF102",20,26,26,0,1,148,-1,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1752","SMO012",1,25,25,0,1,145,2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1753","SMO018",3,24,24,0,1,147,0,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1754","SMO020",3,28,28,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1755","SMO026",5,28,28,0,1,150,-3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1756","SMO028",5,23,23,0,1,148,-1,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1757","SMO029",5,27,27,0,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1758","SMO031",6,28,28,0,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1759","SMO032",6,28,28,0,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1760","SMO038",9,27,27,0,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1761","SMO041",8,25,25,0,1,147,0,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1762","SMO049",10,30,30,0,1,153,-6,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1763","SMO050",10,27,27,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1764","SMO051",11,31,31,0,1,154,-7,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1765","SMO052",11,26,26,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1766","SMO053",11,29,29,0,1,150,-3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1767","SMO055",12,25,25,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1768","SMO056",12,27,27,0,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1769","SMO059",14,29,29,0,1,153,-6,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1770","SMO065",15,32,32,0,1,154,-7,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1771","SMO069",16,28,28,0,1,150,-3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1772","SMO070",16,30,30,0,1,154,-7,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1773","SMO071",18,29,29,0,1,150,-3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1774","BCL038",6,6,25,1,1,147,0,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1775","BCL039",6,6,18,1,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1776","BCL044",7,7,18,1,1,145,2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1777","BCL049",8,8,18,1,1,148,-1,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1778","BCL061",15,26,29,1,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1779","BCL069",18,18,25,1,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1780","JKL022",5,5,12,1,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1781","JKL027",6,6,18,1,1,147,0,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1782","JKL029",6,6,18,1,1,144,3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1783","JKL032",7,7,18,1,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1784","JKL051",15,19,26,1,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1785","JKL054",15,24,26,1,1,148,-1,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1786","JKL064",22,26,32,1,1,162,-15,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1787","PLF010",12,25,32,1,1,158,-11,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1788","SMO021",4,4,16,1,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1789","SMO023",4,20,25,1,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1790","SMO033",6,6,18,1,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1791","SMO034",7,7,18,1,1,149,-2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1792","SMO035",7,7,18,1,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1793","SMO036",7,9,18,1,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1794","SMO039",8,8,18,1,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1795","SMO040",8,8,23,1,1,153,-6,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1796","SMO042",8,18,23,1,1,144,3,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1797","SMO043",8,8,18,1,1,145,2,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1798","SMO044",8,8,18,1,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1799","SMO045",8,8,18,1,1,153,-6,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1800","SMO048",9,18,23,1,1,146,1,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1801","SMO060",14,26,29,1,1,153,-6,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1802","SMO063",15,15,19,1,1,159,-12,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1803","SMO064",15,19,26,1,1,154,-7,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1804","SMO068",15,26,28,1,1,152,-5,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1805","SMO073",19,25,32,1,1,165,-18,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1806","SMO076",20,20,26,1,1,166,-19,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1807","BCL053",11,31,31,0,1,157,-10,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1808","BCL066",17,34,34,0,1,163,-16,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1809","BCL068",18,30,30,0,1,157,-10,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1810","BCL070",23,34,34,0,1,159,-12,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1811","BCL072",25,35,35,0,1,160,-13,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1812","BCL073",26,32,32,0,1,163,-16,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1813","JKL055",16,34,34,0,1,160,-13,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1814","JKL056",16,32,32,0,1,154,-7,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1815","JKL058",16,35,35,0,1,160,-13,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1816","JKL061",16,32,32,0,1,151,-4,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1817","SMO067",15,32,32,0,1,157,-10,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1818","SMO072",19,33,33,0,1,159,-12,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1819","SMO074",19,33,33,0,1,161,-14,2008,"kig",46,54,27,0,19,4,6,0,0.71
"1820","J00047",6,31,31,0,1,147,-3,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1821","J00054",6,29,29,0,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1822","J00101",11,30,30,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1823","J00106",15,29,29,0,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1824","J00113",15,31,31,0,1,150,-6,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1825","J00114",15,33,33,0,1,153,-9,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1826","J00118",17,31,31,0,1,150,-6,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1827","J00120",17,23,23,0,1,142,2,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1828","J00121",19,32,32,0,1,151,-7,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1829","J00122",15,32,32,0,1,151,-7,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1830","M00020",5,31,31,0,1,147,-3,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1831","M00024",6,28,28,0,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1832","M00025",6,29,29,0,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1833","M00028",7,28,28,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1834","M00031",11,30,30,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1835","M00039",15,33,33,0,1,152,-8,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1836","M00041",15,31,31,0,1,150,-6,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1837","M00043",17,34,34,0,1,152,-8,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1838","M00050",18,31,31,0,1,150,-6,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1839","M00053",18,26,26,0,1,146,-2,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1840","N00024",5,31,31,0,1,147,-3,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1841","N00036",7,31,31,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1842","N00042",7,27,27,0,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1843","N00055",9,27,27,0,1,150,-6,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1844","N00069",9,28,28,0,1,150,-6,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1845","N00077",11,36,36,0,1,153,-9,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1846","N00079",11,30,30,0,1,152,-8,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1847","N00082",11,27,27,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1848","N00092",15,37,37,0,1,157,-13,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1849","N00094",15,30,30,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1850","N00095",15,32,32,0,1,151,-7,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1851","N00096",15,32,32,0,1,151,-7,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1852","N00101",17,37,37,0,1,156,-12,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1853","N00103",17,36,36,0,1,155,-11,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1854","N00104",17,28,28,0,1,147,-3,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1855","N00108",23,28,28,0,1,147,-3,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1856","R00054",5,27,27,0,1,146,-2,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1857","R00055",5,28,28,0,1,146,-2,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1858","R00063",5,28,28,0,1,146,-2,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1859","R00070",15,31,31,0,1,150,-6,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1860","R00078",7,30,30,0,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1861","R00083",7,28,28,0,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1862","R00085",7,28,28,0,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1863","R00102",11,29,29,0,1,146,-2,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1864","R00103",11,29,29,0,1,152,-8,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1865","R00111",11,28,28,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1866","R00125",15,31,31,0,1,150,-6,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1867","R00129",15,22,22,0,1,144,0,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1868","R00134",18,27,27,0,1,146,-2,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1869","R00135",19,30,30,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1870","R00137",21,34,34,0,1,153,-9,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1871","S00008",15,28,28,0,1,147,-3,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1872","S00009",15,30,30,0,1,153,-9,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1873","S00010",15,30,30,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1874","S00012",15,28,28,0,1,147,-3,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1875","S00014",15,30,30,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1876","S00015",15,34,34,0,1,153,-9,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1877","S00016",15,31,31,0,1,150,-6,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1878","T00053",6,29,29,0,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1879","T00072",11,27,27,0,1,143,1,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1880","T00088",15,28,28,0,1,147,-3,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1881","T00091",16,34,34,0,1,153,-9,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1882","T00092",17,30,30,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1883","T00093",17,30,30,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1884","T00095",25,28,28,0,1,147,-3,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1885","T00096",26,30,30,0,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1886","J00038",5,5,15,1,1,147,-3,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1887","J00051",6,6,15,1,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1888","J00072",7,7,21,1,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1889","J00080",9,9,24,1,1,151,-7,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1890","J00099",11,11,27,1,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1891","J00109",15,15,22,1,1,156,-12,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1892","J00110",15,15,31,1,1,150,-6,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1893","J00117",16,16,26,1,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1894","M00005",4,23,26,1,1,146,-2,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1895","M00042",16,16,29,1,1,157,-13,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1896","N00091",15,15,28,1,1,148,-4,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1897","N00102",17,28,30,1,1,149,-5,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1898","R00057",5,5,15,1,1,146,-2,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1899","R00058",5,5,15,1,1,146,-2,2009,"kig",54,51,23,0,21,5,8,2,0.41
"1900","R00115",11,11,21,1,1,143,1,2009,"kig",54,51,23,0,21,5,8,2,0.41
